Program Mean-density FBM Gaussian Binned (procs as sets)
Integrated density distribution
force_weight= -0.25000000000000000
STEPDIS= GAU
STEPSIG= 1.0000000000000000
GAMMMA= 0.50000000000000000
NT= 16384
L= 1000000.0000000000
NWALKERS_PER_SET= 64
NSETS= 120
IRINIT= 1
NCONF= 7680
FORCE_TYPE= LINEAR
FORCE_TEST= NONE
GRAD_FORM= SYMM
GRAD_DX= 1
GRAD_TEST= NONE
KILL_FBM_TIME= 16384
WINDOW_WIDTH= 7
WALKER_SIGMA= 0.50000000000000000
WALKER_WIDTH= 1.5000000000000000
NBINS= 5000000
NTSTART= 0
NTEND= 16384
REBIN_BINWIDTH_FACTOR= 100
x_rms(t_last=14749)= 1344.313951426526
==================================
 ibin            x               x/x_rms         P(|x|)          (x_rms/t_last)P
 -4.708600E+04   -4.708600E+03   -3.502604E+00    1.408116E-03    1.283443E-04  
 -4.698600E+04   -4.698600E+03   -3.495166E+00    1.676924E-03    1.528451E-04  
 -4.688600E+04   -4.688600E+03   -3.487727E+00    1.808638E-03    1.648503E-04  
 -4.678600E+04   -4.678600E+03   -3.480288E+00    1.959598E-03    1.786097E-04  
 -4.668600E+04   -4.668600E+03   -3.472849E+00    2.783641E-03    2.537180E-04  
 -4.658600E+04   -4.658600E+03   -3.465411E+00    2.879256E-03    2.624330E-04  
 -4.648600E+04   -4.648600E+03   -3.457972E+00    3.749590E-03    3.417605E-04  
 -4.638600E+04   -4.638600E+03   -3.450533E+00    4.701510E-03    4.285243E-04  
 -4.628600E+04   -4.628600E+03   -3.443095E+00    5.887856E-03    5.366551E-04  
 -4.618600E+04   -4.618600E+03   -3.435656E+00    4.871969E-03    4.440610E-04  
 -4.608600E+04   -4.608600E+03   -3.428217E+00    4.721192E-03    4.303183E-04  
 -4.598600E+04   -4.598600E+03   -3.420778E+00    5.102931E-03    4.651123E-04  
 -4.588600E+04   -4.588600E+03   -3.413340E+00    3.728241E-03    3.398147E-04  
 -4.578600E+04   -4.578600E+03   -3.405901E+00    6.022231E-03    5.489029E-04  
 -4.568600E+04   -4.568600E+03   -3.398462E+00    5.527080E-03    5.037719E-04  
 -4.558600E+04   -4.558600E+03   -3.391023E+00    5.606518E-03    5.110123E-04  
 -4.548600E+04   -4.548600E+03   -3.383585E+00    6.518169E-03    5.941057E-04  
 -4.538600E+04   -4.538600E+03   -3.376146E+00    7.626515E-03    6.951272E-04  
 -4.528600E+04   -4.528600E+03   -3.368707E+00    7.570218E-03    6.899959E-04  
 -4.518600E+04   -4.518600E+03   -3.361268E+00    6.110159E-03    5.569172E-04  
 -4.508600E+04   -4.508600E+03   -3.353830E+00    9.276572E-03    8.455234E-04  
 -4.498600E+04   -4.498600E+03   -3.346391E+00    6.382804E-03    5.817678E-04  
 -4.488600E+04   -4.488600E+03   -3.338952E+00    6.694923E-03    6.102162E-04  
 -4.478600E+04   -4.478600E+03   -3.331513E+00    5.123164E-03    4.669565E-04  
 -4.468600E+04   -4.468600E+03   -3.324075E+00    5.429664E-03    4.948928E-04  
 -4.458600E+04   -4.458600E+03   -3.316636E+00    6.412628E-03    5.844861E-04  
 -4.448600E+04   -4.448600E+03   -3.309197E+00    6.535898E-03    5.957216E-04  
 -4.438600E+04   -4.438600E+03   -3.301758E+00    6.318510E-03    5.759076E-04  
 -4.428600E+04   -4.428600E+03   -3.294320E+00    6.336245E-03    5.775241E-04  
 -4.418600E+04   -4.418600E+03   -3.286881E+00    5.095719E-03    4.644549E-04  
 -4.408600E+04   -4.408600E+03   -3.279442E+00    4.486565E-03    4.089330E-04  
 -4.398600E+04   -4.398600E+03   -3.272004E+00    3.633293E-03    3.311605E-04  
 -4.388600E+04   -4.388600E+03   -3.264565E+00    4.763756E-03    4.341978E-04  
 -4.378600E+04   -4.378600E+03   -3.257126E+00    6.463535E-03    5.891261E-04  
 -4.368600E+04   -4.368600E+03   -3.249687E+00    6.087737E-03    5.548735E-04  
 -4.358600E+04   -4.358600E+03   -3.242249E+00    5.782447E-03    5.270475E-04  
 -4.348600E+04   -4.348600E+03   -3.234810E+00    5.837599E-03    5.320744E-04  
 -4.338600E+04   -4.338600E+03   -3.227371E+00    7.039322E-03    6.416068E-04  
 -4.328600E+04   -4.328600E+03   -3.219932E+00    7.430367E-03    6.772490E-04  
 -4.318600E+04   -4.318600E+03   -3.212494E+00    8.449973E-03    7.701822E-04  
 -4.308600E+04   -4.308600E+03   -3.205055E+00    7.690488E-03    7.009580E-04  
 -4.298600E+04   -4.298600E+03   -3.197616E+00    6.838936E-03    6.233424E-04  
 -4.288600E+04   -4.288600E+03   -3.190177E+00    7.467853E-03    6.806657E-04  
 -4.278600E+04   -4.278600E+03   -3.182739E+00    7.159594E-03    6.525691E-04  
 -4.268600E+04   -4.268600E+03   -3.175300E+00    8.041125E-03    7.329173E-04  
 -4.258600E+04   -4.258600E+03   -3.167861E+00    6.356630E-03    5.793820E-04  
 -4.248600E+04   -4.248600E+03   -3.160422E+00    6.249374E-03    5.696061E-04  
 -4.238600E+04   -4.238600E+03   -3.152984E+00    7.898146E-03    7.198853E-04  
 -4.228600E+04   -4.228600E+03   -3.145545E+00    7.607296E-03    6.933755E-04  
 -4.218600E+04   -4.218600E+03   -3.138106E+00    8.638248E-03    7.873427E-04  
 -4.208600E+04   -4.208600E+03   -3.130668E+00    8.282218E-03    7.548919E-04  
 -4.198600E+04   -4.198600E+03   -3.123229E+00    7.916497E-03    7.215579E-04  
 -4.188600E+04   -4.188600E+03   -3.115790E+00    6.690816E-03    6.098418E-04  
 -4.178600E+04   -4.178600E+03   -3.108351E+00    9.798832E-03    8.931254E-04  
 -4.168600E+04   -4.168600E+03   -3.100913E+00    1.016639E-02    9.266265E-04  
 -4.158600E+04   -4.158600E+03   -3.093474E+00    1.408064E-02    1.283395E-03  
 -4.148600E+04   -4.148600E+03   -3.086035E+00    1.509870E-02    1.376187E-03  
 -4.138600E+04   -4.138600E+03   -3.078596E+00    1.429862E-02    1.303264E-03  
 -4.128600E+04   -4.128600E+03   -3.071158E+00    1.536316E-02    1.400292E-03  
 -4.118600E+04   -4.118600E+03   -3.063719E+00    1.721348E-02    1.568942E-03  
 -4.108600E+04   -4.108600E+03   -3.056280E+00    1.625009E-02    1.481132E-03  
 -4.098600E+04   -4.098600E+03   -3.048841E+00    2.160687E-02    1.969382E-03  
 -4.088600E+04   -4.088600E+03   -3.041403E+00    1.592734E-02    1.451715E-03  
 -4.078600E+04   -4.078600E+03   -3.033964E+00    1.595742E-02    1.454457E-03  
 -4.068600E+04   -4.068600E+03   -3.026525E+00    1.402307E-02    1.278148E-03  
 -4.058600E+04   -4.058600E+03   -3.019086E+00    1.533774E-02    1.397975E-03  
 -4.048600E+04   -4.048600E+03   -3.011648E+00    1.570440E-02    1.431395E-03  
 -4.038600E+04   -4.038600E+03   -3.004209E+00    1.420023E-02    1.294296E-03  
 -4.028600E+04   -4.028600E+03   -2.996770E+00    1.256379E-02    1.145140E-03  
 -4.018600E+04   -4.018600E+03   -2.989331E+00    1.166706E-02    1.063407E-03  
 -4.008600E+04   -4.008600E+03   -2.981893E+00    1.333866E-02    1.215767E-03  
 -3.998600E+04   -3.998600E+03   -2.974454E+00    1.752017E-02    1.596895E-03  
 -3.988600E+04   -3.988600E+03   -2.967015E+00    1.479592E-02    1.348590E-03  
 -3.978600E+04   -3.978600E+03   -2.959577E+00    1.596164E-02    1.454841E-03  
 -3.968600E+04   -3.968600E+03   -2.952138E+00    1.536720E-02    1.400661E-03  
 -3.958600E+04   -3.958600E+03   -2.944699E+00    1.794178E-02    1.635324E-03  
 -3.948600E+04   -3.948600E+03   -2.937260E+00    1.551876E-02    1.414474E-03  
 -3.938600E+04   -3.938600E+03   -2.929822E+00    1.648801E-02    1.502818E-03  
 -3.928600E+04   -3.928600E+03   -2.922383E+00    1.115990E-02    1.017181E-03  
 -3.918600E+04   -3.918600E+03   -2.914944E+00    1.325182E-02    1.207852E-03  
 -3.908600E+04   -3.908600E+03   -2.907505E+00    1.636534E-02    1.491637E-03  
 -3.898600E+04   -3.898600E+03   -2.900067E+00    1.875436E-02    1.709387E-03  
 -3.888600E+04   -3.888600E+03   -2.892628E+00    1.934210E-02    1.762957E-03  
 -3.878600E+04   -3.878600E+03   -2.885189E+00    2.197237E-02    2.002696E-03  
 -3.868600E+04   -3.868600E+03   -2.877750E+00    1.710767E-02    1.559297E-03  
 -3.858600E+04   -3.858600E+03   -2.870312E+00    1.913652E-02    1.744219E-03  
 -3.848600E+04   -3.848600E+03   -2.862873E+00    1.915413E-02    1.745824E-03  
 -3.838600E+04   -3.838600E+03   -2.855434E+00    2.305756E-02    2.101607E-03  
 -3.828600E+04   -3.828600E+03   -2.847995E+00    2.331880E-02    2.125417E-03  
 -3.818600E+04   -3.818600E+03   -2.840557E+00    2.001576E-02    1.824358E-03  
 -3.808600E+04   -3.808600E+03   -2.833118E+00    1.830100E-02    1.668064E-03  
 -3.798600E+04   -3.798600E+03   -2.825679E+00    1.972892E-02    1.798215E-03  
 -3.788600E+04   -3.788600E+03   -2.818240E+00    2.586307E-02    2.357318E-03  
 -3.778600E+04   -3.778600E+03   -2.810802E+00    2.542129E-02    2.317052E-03  
 -3.768600E+04   -3.768600E+03   -2.803363E+00    2.877624E-02    2.622843E-03  
 -3.758600E+04   -3.758600E+03   -2.795924E+00    2.519055E-02    2.296021E-03  
 -3.748600E+04   -3.748600E+03   -2.788486E+00    2.122872E-02    1.934915E-03  
 -3.738600E+04   -3.738600E+03   -2.781047E+00    2.100917E-02    1.914905E-03  
 -3.728600E+04   -3.728600E+03   -2.773608E+00    2.253821E-02    2.054270E-03  
 -3.718600E+04   -3.718600E+03   -2.766169E+00    2.250622E-02    2.051355E-03  
 -3.708600E+04   -3.708600E+03   -2.758731E+00    2.143295E-02    1.953530E-03  
 -3.698600E+04   -3.698600E+03   -2.751292E+00    2.078536E-02    1.894505E-03  
 -3.688600E+04   -3.688600E+03   -2.743853E+00    2.481049E-02    2.261379E-03  
 -3.678600E+04   -3.678600E+03   -2.736414E+00    2.306081E-02    2.101903E-03  
 -3.668600E+04   -3.668600E+03   -2.728976E+00    2.378257E-02    2.167689E-03  
 -3.658600E+04   -3.658600E+03   -2.721537E+00    1.853118E-02    1.689045E-03  
 -3.648600E+04   -3.648600E+03   -2.714098E+00    1.876111E-02    1.710002E-03  
 -3.638600E+04   -3.638600E+03   -2.706659E+00    2.041814E-02    1.861034E-03  
 -3.628600E+04   -3.628600E+03   -2.699221E+00    2.461351E-02    2.243426E-03  
 -3.618600E+04   -3.618600E+03   -2.691782E+00    2.809554E-02    2.560799E-03  
 -3.608600E+04   -3.608600E+03   -2.684343E+00    3.071044E-02    2.799137E-03  
 -3.598600E+04   -3.598600E+03   -2.676904E+00    3.411591E-02    3.109533E-03  
 -3.588600E+04   -3.588600E+03   -2.669466E+00    3.473929E-02    3.166351E-03  
 -3.578600E+04   -3.578600E+03   -2.662027E+00    3.801447E-02    3.464871E-03  
 -3.568600E+04   -3.568600E+03   -2.654588E+00    3.137323E-02    2.859548E-03  
 -3.558600E+04   -3.558600E+03   -2.647149E+00    3.379856E-02    3.080607E-03  
 -3.548600E+04   -3.548600E+03   -2.639711E+00    3.342736E-02    3.046774E-03  
 -3.538600E+04   -3.538600E+03   -2.632272E+00    3.623230E-02    3.302433E-03  
 -3.528600E+04   -3.528600E+03   -2.624833E+00    3.808341E-02    3.471155E-03  
 -3.518600E+04   -3.518600E+03   -2.617395E+00    3.804360E-02    3.467526E-03  
 -3.508600E+04   -3.508600E+03   -2.609956E+00    3.775348E-02    3.441083E-03  
 -3.498600E+04   -3.498600E+03   -2.602517E+00    3.964790E-02    3.613751E-03  
 -3.488600E+04   -3.488600E+03   -2.595078E+00    4.041522E-02    3.683690E-03  
 -3.478600E+04   -3.478600E+03   -2.587640E+00    4.122361E-02    3.757372E-03  
 -3.468600E+04   -3.468600E+03   -2.580201E+00    4.215731E-02    3.842475E-03  
 -3.458600E+04   -3.458600E+03   -2.572762E+00    4.000903E-02    3.646667E-03  
 -3.448600E+04   -3.448600E+03   -2.565323E+00    4.490246E-02    4.092684E-03  
 -3.438600E+04   -3.438600E+03   -2.557885E+00    4.448796E-02    4.054905E-03  
 -3.428600E+04   -3.428600E+03   -2.550446E+00    4.540592E-02    4.138573E-03  
 -3.418600E+04   -3.418600E+03   -2.543007E+00    4.644343E-02    4.233138E-03  
 -3.408600E+04   -3.408600E+03   -2.535568E+00    4.921022E-02    4.485320E-03  
 -3.398600E+04   -3.398600E+03   -2.528130E+00    4.721012E-02    4.303019E-03  
 -3.388600E+04   -3.388600E+03   -2.520691E+00    4.912236E-02    4.477312E-03  
 -3.378600E+04   -3.378600E+03   -2.513252E+00    4.580457E-02    4.174908E-03  
 -3.368600E+04   -3.368600E+03   -2.505813E+00    4.925452E-02    4.489358E-03  
 -3.358600E+04   -3.358600E+03   -2.498375E+00    5.127297E-02    4.673332E-03  
 -3.348600E+04   -3.348600E+03   -2.490936E+00    5.034634E-02    4.588873E-03  
 -3.338600E+04   -3.338600E+03   -2.483497E+00    5.899656E-02    5.377307E-03  
 -3.328600E+04   -3.328600E+03   -2.476059E+00    6.473929E-02    5.900734E-03  
 -3.318600E+04   -3.318600E+03   -2.468620E+00    5.984833E-02    5.454943E-03  
 -3.308600E+04   -3.308600E+03   -2.461181E+00    6.333772E-02    5.772987E-03  
 -3.298600E+04   -3.298600E+03   -2.453742E+00    6.181469E-02    5.634168E-03  
 -3.288600E+04   -3.288600E+03   -2.446304E+00    5.955167E-02    5.427903E-03  
 -3.278600E+04   -3.278600E+03   -2.438865E+00    6.132397E-02    5.589441E-03  
 -3.268600E+04   -3.268600E+03   -2.431426E+00    5.873541E-02    5.353504E-03  
 -3.258600E+04   -3.258600E+03   -2.423987E+00    6.888000E-02    6.278144E-03  
 -3.248600E+04   -3.248600E+03   -2.416549E+00    7.264375E-02    6.621195E-03  
 -3.238600E+04   -3.238600E+03   -2.409110E+00    7.456522E-02    6.796329E-03  
 -3.228600E+04   -3.228600E+03   -2.401671E+00    7.625367E-02    6.950225E-03  
 -3.218600E+04   -3.218600E+03   -2.394232E+00    8.076457E-02    7.361376E-03  
 -3.208600E+04   -3.208600E+03   -2.386794E+00    7.623327E-02    6.948366E-03  
 -3.198600E+04   -3.198600E+03   -2.379355E+00    6.953658E-02    6.337989E-03  
 -3.188600E+04   -3.188600E+03   -2.371916E+00    7.833711E-02    7.140123E-03  
 -3.178600E+04   -3.178600E+03   -2.364477E+00    8.373185E-02    7.631832E-03  
 -3.168600E+04   -3.168600E+03   -2.357039E+00    8.524320E-02    7.769586E-03  
 -3.158600E+04   -3.158600E+03   -2.349600E+00    8.722553E-02    7.950268E-03  
 -3.148600E+04   -3.148600E+03   -2.342161E+00    9.717959E-02    8.857541E-03  
 -3.138600E+04   -3.138600E+03   -2.334722E+00    1.061817E-01    9.678048E-03  
 -3.128600E+04   -3.128600E+03   -2.327284E+00    1.063665E-01    9.694892E-03  
 -3.118600E+04   -3.118600E+03   -2.319845E+00    1.111137E-01    1.012758E-02  
 -3.108600E+04   -3.108600E+03   -2.312406E+00    1.079649E-01    9.840582E-03  
 -3.098600E+04   -3.098600E+03   -2.304968E+00    1.093724E-01    9.968866E-03  
 -3.088600E+04   -3.088600E+03   -2.297529E+00    1.113455E-01    1.014871E-02  
 -3.078600E+04   -3.078600E+03   -2.290090E+00    1.167827E-01    1.064429E-02  
 -3.068600E+04   -3.068600E+03   -2.282651E+00    1.192702E-01    1.087101E-02  
 -3.058600E+04   -3.058600E+03   -2.275213E+00    1.131788E-01    1.031580E-02  
 -3.048600E+04   -3.048600E+03   -2.267774E+00    1.086069E-01    9.899099E-03  
 -3.038600E+04   -3.038600E+03   -2.260335E+00    1.148081E-01    1.046431E-02  
 -3.028600E+04   -3.028600E+03   -2.252896E+00    1.205363E-01    1.098641E-02  
 -3.018600E+04   -3.018600E+03   -2.245458E+00    1.087189E-01    9.909306E-03  
 -3.008600E+04   -3.008600E+03   -2.238019E+00    1.049618E-01    9.566859E-03  
 -2.998600E+04   -2.998600E+03   -2.230580E+00    1.098772E-01    1.001488E-02  
 -2.988600E+04   -2.988600E+03   -2.223141E+00    1.101037E-01    1.003552E-02  
 -2.978600E+04   -2.978600E+03   -2.215703E+00    1.177748E-01    1.073472E-02  
 -2.968600E+04   -2.968600E+03   -2.208264E+00    1.265832E-01    1.153757E-02  
 -2.958600E+04   -2.958600E+03   -2.200825E+00    1.281770E-01    1.168284E-02  
 -2.948600E+04   -2.948600E+03   -2.193386E+00    1.311739E-01    1.195599E-02  
 -2.938600E+04   -2.938600E+03   -2.185948E+00    1.332102E-01    1.214159E-02  
 -2.928600E+04   -2.928600E+03   -2.178509E+00    1.412516E-01    1.287453E-02  
 -2.918600E+04   -2.918600E+03   -2.171070E+00    1.430829E-01    1.304145E-02  
 -2.908600E+04   -2.908600E+03   -2.163631E+00    1.541891E-01    1.405374E-02  
 -2.898600E+04   -2.898600E+03   -2.156193E+00    1.522739E-01    1.387917E-02  
 -2.888600E+04   -2.888600E+03   -2.148754E+00    1.359430E-01    1.239067E-02  
 -2.878600E+04   -2.878600E+03   -2.141315E+00    1.513508E-01    1.379504E-02  
 -2.868600E+04   -2.868600E+03   -2.133877E+00    1.516407E-01    1.382146E-02  
 -2.858600E+04   -2.858600E+03   -2.126438E+00    1.603273E-01    1.461321E-02  
 -2.848600E+04   -2.848600E+03   -2.118999E+00    1.526459E-01    1.391308E-02  
 -2.838600E+04   -2.838600E+03   -2.111560E+00    1.623470E-01    1.479729E-02  
 -2.828600E+04   -2.828600E+03   -2.104122E+00    1.548665E-01    1.411548E-02  
 -2.818600E+04   -2.818600E+03   -2.096683E+00    1.587695E-01    1.447122E-02  
 -2.808600E+04   -2.808600E+03   -2.089244E+00    1.570939E-01    1.431850E-02  
 -2.798600E+04   -2.798600E+03   -2.081805E+00    1.532300E-01    1.396631E-02  
 -2.788600E+04   -2.788600E+03   -2.074367E+00    1.582841E-01    1.442698E-02  
 -2.778600E+04   -2.778600E+03   -2.066928E+00    1.639431E-01    1.494278E-02  
 -2.768600E+04   -2.768600E+03   -2.059489E+00    1.771032E-01    1.614227E-02  
 -2.758600E+04   -2.758600E+03   -2.052050E+00    1.808437E-01    1.648320E-02  
 -2.748600E+04   -2.748600E+03   -2.044612E+00    1.827239E-01    1.665457E-02  
 -2.738600E+04   -2.738600E+03   -2.037173E+00    1.908072E-01    1.739134E-02  
 -2.728600E+04   -2.728600E+03   -2.029734E+00    1.904144E-01    1.735553E-02  
 -2.718600E+04   -2.718600E+03   -2.022295E+00    2.039187E-01    1.858640E-02  
 -2.708600E+04   -2.708600E+03   -2.014857E+00    2.110154E-01    1.923324E-02  
 -2.698600E+04   -2.698600E+03   -2.007418E+00    2.113123E-01    1.926030E-02  
 -2.688600E+04   -2.688600E+03   -1.999979E+00    2.116735E-01    1.929321E-02  
 -2.678600E+04   -2.678600E+03   -1.992541E+00    2.099620E-01    1.913722E-02  
 -2.668600E+04   -2.668600E+03   -1.985102E+00    2.088454E-01    1.903545E-02  
 -2.658600E+04   -2.658600E+03   -1.977663E+00    2.145798E-01    1.955811E-02  
 -2.648600E+04   -2.648600E+03   -1.970224E+00    2.086575E-01    1.901832E-02  
 -2.638600E+04   -2.638600E+03   -1.962786E+00    2.144313E-01    1.954458E-02  
 -2.628600E+04   -2.628600E+03   -1.955347E+00    2.260456E-01    2.060318E-02  
 -2.618600E+04   -2.618600E+03   -1.947908E+00    2.322580E-01    2.116941E-02  
 -2.608600E+04   -2.608600E+03   -1.940469E+00    2.371119E-01    2.161182E-02  
 -2.598600E+04   -2.598600E+03   -1.933031E+00    2.371755E-01    2.161762E-02  
 -2.588600E+04   -2.588600E+03   -1.925592E+00    2.486112E-01    2.265994E-02  
 -2.578600E+04   -2.578600E+03   -1.918153E+00    2.485621E-01    2.265546E-02  
 -2.568600E+04   -2.568600E+03   -1.910714E+00    2.393080E-01    2.181199E-02  
 -2.558600E+04   -2.558600E+03   -1.903276E+00    2.448881E-01    2.232059E-02  
 -2.548600E+04   -2.548600E+03   -1.895837E+00    2.382868E-01    2.171892E-02  
 -2.538600E+04   -2.538600E+03   -1.888398E+00    2.522093E-01    2.298789E-02  
 -2.528600E+04   -2.528600E+03   -1.880959E+00    2.616885E-01    2.385189E-02  
 -2.518600E+04   -2.518600E+03   -1.873521E+00    2.669291E-01    2.432955E-02  
 -2.508600E+04   -2.508600E+03   -1.866082E+00    2.699919E-01    2.460871E-02  
 -2.498600E+04   -2.498600E+03   -1.858643E+00    2.814660E-01    2.565453E-02  
 -2.488600E+04   -2.488600E+03   -1.851204E+00    2.960716E-01    2.698577E-02  
 -2.478600E+04   -2.478600E+03   -1.843766E+00    2.870260E-01    2.616130E-02  
