Program Mean-density FBM Gaussian Binned (procs as sets)
Instantaneous probability density distribution
force_weight= -0.25000000000000000
STEPDIS= GAU
STEPSIG= 1.0000000000000000
GAMMMA= 1.0000000000000000
NT= 8388608
L= 1000000.0000000000
NWALKERS_PER_SET= 64
NSETS= 480
IRINIT= 1
NCONF= 30720
FORCE_TYPE= LINEAR
FORCE_TEST= NONE
GRAD_FORM= SYMM
GRAD_DX= 1
GRAD_TEST= NONE
KILL_FBM_TIME= 8388608
WALKER_SIGMA= 0.50000000000000000
WALKER_WIDTH= 1.5000000000000000
NBINS= 5000000
NTSTART= 8379608
NTEND= 8388608
REBIN_BINWIDTH_FACTOR= 10
x_rms(t_last=7551573)= 9939.914486553695
==================================
 ibin            x               x/x_rms         P(|x|)          x_rms*P        
 -1.970140E+05   -1.970140E+04   -1.982049E+00    2.311394E-03    2.297506E+01  
 -1.970040E+05   -1.970040E+04   -1.981949E+00    2.363511E-03    2.349310E+01  
 -1.969940E+05   -1.969940E+04   -1.981848E+00    2.072064E-03    2.059614E+01  
 -1.969840E+05   -1.969840E+04   -1.981747E+00    1.880126E-03    1.868829E+01  
 -1.969740E+05   -1.969740E+04   -1.981647E+00    1.861708E-03    1.850522E+01  
 -1.969640E+05   -1.969640E+04   -1.981546E+00    1.859739E-03    1.848565E+01  
 -1.969540E+05   -1.969540E+04   -1.981446E+00    1.858588E-03    1.847420E+01  
 -1.969440E+05   -1.969440E+04   -1.981345E+00    1.862486E-03    1.851295E+01  
 -1.969340E+05   -1.969340E+04   -1.981244E+00    1.708741E-03    1.698473E+01  
 -1.969240E+05   -1.969240E+04   -1.981144E+00    1.326234E-03    1.318265E+01  
 -1.969140E+05   -1.969140E+04   -1.981043E+00    1.197882E-03    1.190685E+01  
 -1.969040E+05   -1.969040E+04   -1.980943E+00    9.940093E-04    9.880367E+00  
 -1.968940E+05   -1.968940E+04   -1.980842E+00    8.264543E-04    8.214885E+00  
 -1.968840E+05   -1.968840E+04   -1.980741E+00    9.265859E-04    9.210185E+00  
 -1.968740E+05   -1.968740E+04   -1.980641E+00    9.152046E-04    9.097055E+00  
 -1.968640E+05   -1.968640E+04   -1.980540E+00    1.137766E-03    1.130930E+01  
 -1.968540E+05   -1.968540E+04   -1.980440E+00    9.785888E-04    9.727089E+00  
 -1.968440E+05   -1.968440E+04   -1.980339E+00    8.243716E-04    8.194184E+00  
 -1.968340E+05   -1.968340E+04   -1.980238E+00    8.014188E-04    7.966034E+00  
 -1.968240E+05   -1.968240E+04   -1.980138E+00    7.075704E-04    7.033190E+00  
 -1.968140E+05   -1.968140E+04   -1.980037E+00    7.671684E-04    7.625588E+00  
 -1.968040E+05   -1.968040E+04   -1.979937E+00    7.023360E-04    6.981160E+00  
 -1.967940E+05   -1.967940E+04   -1.979836E+00    5.450435E-04    5.417686E+00  
 -1.967840E+05   -1.967840E+04   -1.979735E+00    7.310369E-04    7.266444E+00  
 -1.967740E+05   -1.967740E+04   -1.979635E+00    1.019888E-03    1.013760E+01  
 -1.967640E+05   -1.967640E+04   -1.979534E+00    1.012039E-03    1.005958E+01  
 -1.967540E+05   -1.967540E+04   -1.979434E+00    1.078529E-03    1.072048E+01  
 -1.967440E+05   -1.967440E+04   -1.979333E+00    1.145152E-03    1.138271E+01  
 -1.967340E+05   -1.967340E+04   -1.979232E+00    1.307177E-03    1.299322E+01  
 -1.967240E+05   -1.967240E+04   -1.979132E+00    1.447700E-03    1.439002E+01  
 -1.967140E+05   -1.967140E+04   -1.979031E+00    1.574427E-03    1.564967E+01  
 -1.967040E+05   -1.967040E+04   -1.978931E+00    1.270186E-03    1.262555E+01  
 -1.966940E+05   -1.966940E+04   -1.978830E+00    1.170083E-03    1.163053E+01  
 -1.966840E+05   -1.966840E+04   -1.978729E+00    9.528482E-04    9.471230E+00  
 -1.966740E+05   -1.966740E+04   -1.978629E+00    7.297063E-04    7.253218E+00  
 -1.966640E+05   -1.966640E+04   -1.978528E+00    7.115028E-04    7.072277E+00  
 -1.966540E+05   -1.966540E+04   -1.978427E+00    7.245662E-04    7.202126E+00  
 -1.966440E+05   -1.966440E+04   -1.978327E+00    6.841141E-04    6.800035E+00  
 -1.966340E+05   -1.966340E+04   -1.978226E+00    7.152880E-04    7.109902E+00  
 -1.966240E+05   -1.966240E+04   -1.978126E+00    6.716792E-04    6.676434E+00  
 -1.966140E+05   -1.966140E+04   -1.978025E+00    7.397548E-04    7.353100E+00  
 -1.966040E+05   -1.966040E+04   -1.977924E+00    4.822047E-04    4.793074E+00  
 -1.965940E+05   -1.965940E+04   -1.977824E+00    3.806796E-04    3.783923E+00  
 -1.965840E+05   -1.965840E+04   -1.977723E+00    4.997565E-04    4.967537E+00  
 -1.965740E+05   -1.965740E+04   -1.977623E+00    6.754556E-04    6.713971E+00  
 -1.965640E+05   -1.965640E+04   -1.977522E+00    7.528405E-04    7.483170E+00  
 -1.965540E+05   -1.965540E+04   -1.977421E+00    6.801845E-04    6.760975E+00  
 -1.965440E+05   -1.965440E+04   -1.977321E+00    6.404602E-04    6.366120E+00  
 -1.965340E+05   -1.965340E+04   -1.977220E+00    5.728077E-04    5.693660E+00  
 -1.965240E+05   -1.965240E+04   -1.977120E+00    6.004848E-04    5.968767E+00  
 -1.965140E+05   -1.965140E+04   -1.977019E+00    7.843031E-04    7.795906E+00  
 -1.965040E+05   -1.965040E+04   -1.976918E+00    7.664654E-04    7.618601E+00  
 -1.964940E+05   -1.964940E+04   -1.976818E+00    6.863111E-04    6.821874E+00  
 -1.964840E+05   -1.964840E+04   -1.976717E+00    5.430604E-04    5.397974E+00  
 -1.964740E+05   -1.964740E+04   -1.976617E+00    3.776849E-04    3.754155E+00  
 -1.964640E+05   -1.964640E+04   -1.976516E+00    3.070100E-04    3.051653E+00  
 -1.964540E+05   -1.964540E+04   -1.976415E+00    4.315766E-04    4.289834E+00  
 -1.964440E+05   -1.964440E+04   -1.976315E+00    4.698242E-04    4.670012E+00  
 -1.964340E+05   -1.964340E+04   -1.976214E+00    7.320044E-04    7.276061E+00  
 -1.964240E+05   -1.964240E+04   -1.976114E+00    8.793899E-04    8.741060E+00  
 -1.964140E+05   -1.964140E+04   -1.976013E+00    7.568016E-04    7.522544E+00  
 -1.964040E+05   -1.964040E+04   -1.975912E+00    7.281114E-04    7.237365E+00  
 -1.963940E+05   -1.963940E+04   -1.975812E+00    8.146413E-04    8.097465E+00  
 -1.963840E+05   -1.963840E+04   -1.975711E+00    8.293958E-04    8.244124E+00  
 -1.963740E+05   -1.963740E+04   -1.975611E+00    8.053829E-04    8.005438E+00  
 -1.963640E+05   -1.963640E+04   -1.975510E+00    8.040409E-04    7.992098E+00  
 -1.963540E+05   -1.963540E+04   -1.975409E+00    5.914451E-04    5.878913E+00  
 -1.963440E+05   -1.963440E+04   -1.975309E+00    4.946169E-04    4.916450E+00  
 -1.963340E+05   -1.963340E+04   -1.975208E+00    4.609516E-04    4.581819E+00  
 -1.963240E+05   -1.963240E+04   -1.975108E+00    5.015460E-04    4.985325E+00  
 -1.963140E+05   -1.963140E+04   -1.975007E+00    3.769720E-04    3.747070E+00  
 -1.963040E+05   -1.963040E+04   -1.974906E+00    2.798673E-04    2.781857E+00  
 -1.962940E+05   -1.962940E+04   -1.974806E+00    1.989069E-04    1.977117E+00  
 -1.962840E+05   -1.962840E+04   -1.974705E+00    1.918950E-04    1.907420E+00  
 -1.962740E+05   -1.962740E+04   -1.974605E+00    2.418209E-04    2.403680E+00  
 -1.962640E+05   -1.962640E+04   -1.974504E+00    2.411086E-04    2.396599E+00  
 -1.962540E+05   -1.962540E+04   -1.974403E+00    1.593628E-04    1.584053E+00  
 -1.962440E+05   -1.962440E+04   -1.974303E+00    2.984157E-04    2.966226E+00  
 -1.962340E+05   -1.962340E+04   -1.974202E+00    4.899572E-04    4.870133E+00  
 -1.962240E+05   -1.962240E+04   -1.974101E+00    5.769844E-04    5.735175E+00  
 -1.962140E+05   -1.962140E+04   -1.974001E+00    4.448647E-04    4.421917E+00  
 -1.962040E+05   -1.962040E+04   -1.973900E+00    4.540620E-04    4.513338E+00  
 -1.961940E+05   -1.961940E+04   -1.973800E+00    6.628739E-04    6.588910E+00  
 -1.961840E+05   -1.961840E+04   -1.973699E+00    9.444293E-04    9.387546E+00  
 -1.961740E+05   -1.961740E+04   -1.973598E+00    1.369752E-03    1.361522E+01  
 -1.961640E+05   -1.961640E+04   -1.973498E+00    1.490257E-03    1.481303E+01  
 -1.961540E+05   -1.961540E+04   -1.973397E+00    1.559494E-03    1.550123E+01  
 -1.961440E+05   -1.961440E+04   -1.973297E+00    1.508591E-03    1.499527E+01  
 -1.961340E+05   -1.961340E+04   -1.973196E+00    1.268165E-03    1.260546E+01  
 -1.961240E+05   -1.961240E+04   -1.973095E+00    1.370648E-03    1.362412E+01  
 -1.961140E+05   -1.961140E+04   -1.972995E+00    1.375775E-03    1.367508E+01  
 -1.961040E+05   -1.961040E+04   -1.972894E+00    1.293801E-03    1.286027E+01  
 -1.960940E+05   -1.960940E+04   -1.972794E+00    1.283716E-03    1.276003E+01  
 -1.960840E+05   -1.960840E+04   -1.972693E+00    1.405498E-03    1.397053E+01  
 -1.960740E+05   -1.960740E+04   -1.972592E+00    1.479969E-03    1.471076E+01  
 -1.960640E+05   -1.960640E+04   -1.972492E+00    1.334895E-03    1.326874E+01  
 -1.960540E+05   -1.960540E+04   -1.972391E+00    1.158586E-03    1.151624E+01  
 -1.960440E+05   -1.960440E+04   -1.972291E+00    1.261740E-03    1.254159E+01  
 -1.960340E+05   -1.960340E+04   -1.972190E+00    1.715095E-03    1.704790E+01  
 -1.960240E+05   -1.960240E+04   -1.972089E+00    2.045554E-03    2.033263E+01  
 -1.960140E+05   -1.960140E+04   -1.971989E+00    1.963259E-03    1.951463E+01  
 -1.960040E+05   -1.960040E+04   -1.971888E+00    1.915896E-03    1.904384E+01  
 -1.959940E+05   -1.959940E+04   -1.971788E+00    2.025703E-03    2.013532E+01  
 -1.959840E+05   -1.959840E+04   -1.971687E+00    2.400976E-03    2.386550E+01  
 -1.959740E+05   -1.959740E+04   -1.971586E+00    2.584301E-03    2.568774E+01  
 -1.959640E+05   -1.959640E+04   -1.971486E+00    2.739974E-03    2.723511E+01  
 -1.959540E+05   -1.959540E+04   -1.971385E+00    2.974723E-03    2.956849E+01  
 -1.959440E+05   -1.959440E+04   -1.971285E+00    2.739681E-03    2.723219E+01  
 -1.959340E+05   -1.959340E+04   -1.971184E+00    1.778488E-03    1.767802E+01  
 -1.959240E+05   -1.959240E+04   -1.971083E+00    1.132807E-03    1.126000E+01  
 -1.959140E+05   -1.959140E+04   -1.970983E+00    7.503468E-04    7.458383E+00  
 -1.959040E+05   -1.959040E+04   -1.970882E+00    5.779323E-04    5.744597E+00  
 -1.958940E+05   -1.958940E+04   -1.970782E+00    4.157106E-04    4.132127E+00  
 -1.958840E+05   -1.958840E+04   -1.970681E+00    1.768643E-04    1.758016E+00  
 -1.958740E+05   -1.958740E+04   -1.970580E+00    6.505877E-05    6.466787E-01  
 -1.958640E+05   -1.958640E+04   -1.970480E+00    5.999052E-05    5.963006E-01  
 -1.958540E+05   -1.958540E+04   -1.970379E+00    1.386870E-05    1.378537E-01  
 -1.958440E+05   -1.958440E+04   -1.970279E+00    1.418637E-07    1.410113E-03  
 -1.958340E+05   -1.958340E+04   -1.970178E+00    0.000000E+00    0.000000E+00  
 -1.958240E+05   -1.958240E+04   -1.970077E+00    0.000000E+00    0.000000E+00  
 -1.958140E+05   -1.958140E+04   -1.969977E+00    0.000000E+00    0.000000E+00  
 -1.958040E+05   -1.958040E+04   -1.969876E+00    0.000000E+00    0.000000E+00  
 -1.957940E+05   -1.957940E+04   -1.969775E+00    0.000000E+00    0.000000E+00  
 -1.957840E+05   -1.957840E+04   -1.969675E+00    0.000000E+00    0.000000E+00  
 -1.957740E+05   -1.957740E+04   -1.969574E+00    0.000000E+00    0.000000E+00  
 -1.957640E+05   -1.957640E+04   -1.969474E+00    0.000000E+00    0.000000E+00  
 -1.957540E+05   -1.957540E+04   -1.969373E+00    0.000000E+00    0.000000E+00  
 -1.957440E+05   -1.957440E+04   -1.969272E+00    0.000000E+00    0.000000E+00  
 -1.957340E+05   -1.957340E+04   -1.969172E+00    0.000000E+00    0.000000E+00  
 -1.957240E+05   -1.957240E+04   -1.969071E+00    0.000000E+00    0.000000E+00  
 -1.957140E+05   -1.957140E+04   -1.968971E+00    0.000000E+00    0.000000E+00  
 -1.957040E+05   -1.957040E+04   -1.968870E+00    0.000000E+00    0.000000E+00  
 -1.956940E+05   -1.956940E+04   -1.968769E+00    0.000000E+00    0.000000E+00  
 -1.956840E+05   -1.956840E+04   -1.968669E+00    0.000000E+00    0.000000E+00  
 -1.956740E+05   -1.956740E+04   -1.968568E+00    0.000000E+00    0.000000E+00  
 -1.956640E+05   -1.956640E+04   -1.968468E+00    0.000000E+00    0.000000E+00  
 -1.956540E+05   -1.956540E+04   -1.968367E+00    0.000000E+00    0.000000E+00  
 -1.956440E+05   -1.956440E+04   -1.968266E+00    0.000000E+00    0.000000E+00  
 -1.956340E+05   -1.956340E+04   -1.968166E+00    0.000000E+00    0.000000E+00  
 -1.956240E+05   -1.956240E+04   -1.968065E+00    0.000000E+00    0.000000E+00  
 -1.956140E+05   -1.956140E+04   -1.967965E+00    0.000000E+00    0.000000E+00  
 -1.956040E+05   -1.956040E+04   -1.967864E+00    0.000000E+00    0.000000E+00  
 -1.955940E+05   -1.955940E+04   -1.967763E+00    0.000000E+00    0.000000E+00  
 -1.955840E+05   -1.955840E+04   -1.967663E+00    0.000000E+00    0.000000E+00  
 -1.955740E+05   -1.955740E+04   -1.967562E+00    0.000000E+00    0.000000E+00  
 -1.955640E+05   -1.955640E+04   -1.967462E+00    0.000000E+00    0.000000E+00  
 -1.955540E+05   -1.955540E+04   -1.967361E+00    0.000000E+00    0.000000E+00  
 -1.955440E+05   -1.955440E+04   -1.967260E+00    0.000000E+00    0.000000E+00  
 -1.955340E+05   -1.955340E+04   -1.967160E+00    0.000000E+00    0.000000E+00  
 -1.955240E+05   -1.955240E+04   -1.967059E+00    0.000000E+00    0.000000E+00  
 -1.955140E+05   -1.955140E+04   -1.966959E+00    0.000000E+00    0.000000E+00  
 -1.955040E+05   -1.955040E+04   -1.966858E+00    0.000000E+00    0.000000E+00  
 -1.954940E+05   -1.954940E+04   -1.966757E+00    0.000000E+00    0.000000E+00  
 -1.954840E+05   -1.954840E+04   -1.966657E+00    0.000000E+00    0.000000E+00  
 -1.954740E+05   -1.954740E+04   -1.966556E+00    0.000000E+00    0.000000E+00  
 -1.954640E+05   -1.954640E+04   -1.966456E+00    0.000000E+00    0.000000E+00  
 -1.954540E+05   -1.954540E+04   -1.966355E+00    0.000000E+00    0.000000E+00  
 -1.954440E+05   -1.954440E+04   -1.966254E+00    0.000000E+00    0.000000E+00  
 -1.954340E+05   -1.954340E+04   -1.966154E+00    0.000000E+00    0.000000E+00  
 -1.954240E+05   -1.954240E+04   -1.966053E+00    0.000000E+00    0.000000E+00  
 -1.954140E+05   -1.954140E+04   -1.965953E+00    0.000000E+00    0.000000E+00  
 -1.954040E+05   -1.954040E+04   -1.965852E+00    0.000000E+00    0.000000E+00  
 -1.953940E+05   -1.953940E+04   -1.965751E+00    0.000000E+00    0.000000E+00  
 -1.953840E+05   -1.953840E+04   -1.965651E+00    0.000000E+00    0.000000E+00  
 -1.953740E+05   -1.953740E+04   -1.965550E+00    0.000000E+00    0.000000E+00  
 -1.953640E+05   -1.953640E+04   -1.965450E+00    0.000000E+00    0.000000E+00  
 -1.953540E+05   -1.953540E+04   -1.965349E+00    0.000000E+00    0.000000E+00  
 -1.953440E+05   -1.953440E+04   -1.965248E+00    0.000000E+00    0.000000E+00  
 -1.953340E+05   -1.953340E+04   -1.965148E+00    0.000000E+00    0.000000E+00  
 -1.953240E+05   -1.953240E+04   -1.965047E+00    0.000000E+00    0.000000E+00  
 -1.953140E+05   -1.953140E+04   -1.964946E+00    0.000000E+00    0.000000E+00  
 -1.953040E+05   -1.953040E+04   -1.964846E+00    0.000000E+00    0.000000E+00  
 -1.952940E+05   -1.952940E+04   -1.964745E+00    0.000000E+00    0.000000E+00  
 -1.952840E+05   -1.952840E+04   -1.964645E+00    0.000000E+00    0.000000E+00  
 -1.952740E+05   -1.952740E+04   -1.964544E+00    0.000000E+00    0.000000E+00  
 -1.952640E+05   -1.952640E+04   -1.964443E+00    0.000000E+00    0.000000E+00  
 -1.952540E+05   -1.952540E+04   -1.964343E+00    0.000000E+00    0.000000E+00  
 -1.952440E+05   -1.952440E+04   -1.964242E+00    0.000000E+00    0.000000E+00  
 -1.952340E+05   -1.952340E+04   -1.964142E+00    0.000000E+00    0.000000E+00  
 -1.952240E+05   -1.952240E+04   -1.964041E+00    0.000000E+00    0.000000E+00  
 -1.952140E+05   -1.952140E+04   -1.963940E+00    0.000000E+00    0.000000E+00  
 -1.952040E+05   -1.952040E+04   -1.963840E+00    0.000000E+00    0.000000E+00  
 -1.951940E+05   -1.951940E+04   -1.963739E+00    0.000000E+00    0.000000E+00  
 -1.951840E+05   -1.951840E+04   -1.963639E+00    0.000000E+00    0.000000E+00  
 -1.951740E+05   -1.951740E+04   -1.963538E+00    0.000000E+00    0.000000E+00  
 -1.951640E+05   -1.951640E+04   -1.963437E+00    0.000000E+00    0.000000E+00  
 -1.951540E+05   -1.951540E+04   -1.963337E+00    0.000000E+00    0.000000E+00  
 -1.951440E+05   -1.951440E+04   -1.963236E+00    0.000000E+00    0.000000E+00  
 -1.951340E+05   -1.951340E+04   -1.963136E+00    0.000000E+00    0.000000E+00  
 -1.951240E+05   -1.951240E+04   -1.963035E+00    0.000000E+00    0.000000E+00  
 -1.951140E+05   -1.951140E+04   -1.962934E+00    0.000000E+00    0.000000E+00  
 -1.951040E+05   -1.951040E+04   -1.962834E+00    0.000000E+00    0.000000E+00  
 -1.950940E+05   -1.950940E+04   -1.962733E+00    0.000000E+00    0.000000E+00  
 -1.950840E+05   -1.950840E+04   -1.962633E+00    0.000000E+00    0.000000E+00  
 -1.950740E+05   -1.950740E+04   -1.962532E+00    0.000000E+00    0.000000E+00  
 -1.950640E+05   -1.950640E+04   -1.962431E+00    0.000000E+00    0.000000E+00  
 -1.950540E+05   -1.950540E+04   -1.962331E+00    0.000000E+00    0.000000E+00  
 -1.950440E+05   -1.950440E+04   -1.962230E+00    0.000000E+00    0.000000E+00  
 -1.950340E+05   -1.950340E+04   -1.962130E+00    0.000000E+00    0.000000E+00  
 -1.950240E+05   -1.950240E+04   -1.962029E+00    0.000000E+00    0.000000E+00  
 -1.950140E+05   -1.950140E+04   -1.961928E+00    0.000000E+00    0.000000E+00  
 -1.950040E+05   -1.950040E+04   -1.961828E+00    0.000000E+00    0.000000E+00  
 -1.949940E+05   -1.949940E+04   -1.961727E+00    0.000000E+00    0.000000E+00  
 -1.949840E+05   -1.949840E+04   -1.961627E+00    0.000000E+00    0.000000E+00  
 -1.949740E+05   -1.949740E+04   -1.961526E+00    0.000000E+00    0.000000E+00  
 -1.949640E+05   -1.949640E+04   -1.961425E+00    0.000000E+00    0.000000E+00  
 -1.949540E+05   -1.949540E+04   -1.961325E+00    0.000000E+00    0.000000E+00  
 -1.949440E+05   -1.949440E+04   -1.961224E+00    0.000000E+00    0.000000E+00  
 -1.949340E+05   -1.949340E+04   -1.961124E+00    0.000000E+00    0.000000E+00  
 -1.949240E+05   -1.949240E+04   -1.961023E+00    0.000000E+00    0.000000E+00  
 -1.949140E+05   -1.949140E+04   -1.960922E+00    0.000000E+00    0.000000E+00  
 -1.949040E+05   -1.949040E+04   -1.960822E+00    0.000000E+00    0.000000E+00  
 -1.948940E+05   -1.948940E+04   -1.960721E+00    0.000000E+00    0.000000E+00  
 -1.948840E+05   -1.948840E+04   -1.960620E+00    0.000000E+00    0.000000E+00  
 -1.948740E+05   -1.948740E+04   -1.960520E+00    0.000000E+00    0.000000E+00  
 -1.948640E+05   -1.948640E+04   -1.960419E+00    0.000000E+00    0.000000E+00  
 -1.948540E+05   -1.948540E+04   -1.960319E+00    0.000000E+00    0.000000E+00  
 -1.948440E+05   -1.948440E+04   -1.960218E+00    0.000000E+00    0.000000E+00  
 -1.948340E+05   -1.948340E+04   -1.960117E+00    0.000000E+00    0.000000E+00  
 -1.948240E+05   -1.948240E+04   -1.960017E+00    0.000000E+00    0.000000E+00  
 -1.948140E+05   -1.948140E+04   -1.959916E+00    0.000000E+00    0.000000E+00  
 -1.948040E+05   -1.948040E+04   -1.959816E+00    0.000000E+00    0.000000E+00  
 -1.947940E+05   -1.947940E+04   -1.959715E+00    0.000000E+00    0.000000E+00  
 -1.947840E+05   -1.947840E+04   -1.959614E+00    0.000000E+00    0.000000E+00  
 -1.947740E+05   -1.947740E+04   -1.959514E+00    0.000000E+00    0.000000E+00  
 -1.947640E+05   -1.947640E+04   -1.959413E+00    0.000000E+00    0.000000E+00  
 -1.947540E+05   -1.947540E+04   -1.959313E+00    0.000000E+00    0.000000E+00  
 -1.947440E+05   -1.947440E+04   -1.959212E+00    0.000000E+00    0.000000E+00  
 -1.947340E+05   -1.947340E+04   -1.959111E+00    0.000000E+00    0.000000E+00  
 -1.947240E+05   -1.947240E+04   -1.959011E+00    0.000000E+00    0.000000E+00  
 -1.947140E+05   -1.947140E+04   -1.958910E+00    0.000000E+00    0.000000E+00  
 -1.947040E+05   -1.947040E+04   -1.958810E+00    0.000000E+00    0.000000E+00  
 -1.946940E+05   -1.946940E+04   -1.958709E+00    0.000000E+00    0.000000E+00  
 -1.946840E+05   -1.946840E+04   -1.958608E+00    0.000000E+00    0.000000E+00  
 -1.946740E+05   -1.946740E+04   -1.958508E+00    0.000000E+00    0.000000E+00  
 -1.946640E+05   -1.946640E+04   -1.958407E+00    0.000000E+00    0.000000E+00  
 -1.946540E+05   -1.946540E+04   -1.958307E+00    0.000000E+00    0.000000E+00  
 -1.946440E+05   -1.946440E+04   -1.958206E+00    0.000000E+00    0.000000E+00  
 -1.946340E+05   -1.946340E+04   -1.958105E+00    0.000000E+00    0.000000E+00  
 -1.946240E+05   -1.946240E+04   -1.958005E+00    0.000000E+00    0.000000E+00  
 -1.946140E+05   -1.946140E+04   -1.957904E+00    0.000000E+00    0.000000E+00  
 -1.946040E+05   -1.946040E+04   -1.957804E+00    0.000000E+00    0.000000E+00  
 -1.945940E+05   -1.945940E+04   -1.957703E+00    0.000000E+00    0.000000E+00  
 -1.945840E+05   -1.945840E+04   -1.957602E+00    0.000000E+00    0.000000E+00  
 -1.945740E+05   -1.945740E+04   -1.957502E+00    0.000000E+00    0.000000E+00  
 -1.945640E+05   -1.945640E+04   -1.957401E+00    0.000000E+00    0.000000E+00  
 -1.945540E+05   -1.945540E+04   -1.957301E+00    0.000000E+00    0.000000E+00  
 -1.945440E+05   -1.945440E+04   -1.957200E+00    0.000000E+00    0.000000E+00  
 -1.945340E+05   -1.945340E+04   -1.957099E+00    0.000000E+00    0.000000E+00  
 -1.945240E+05   -1.945240E+04   -1.956999E+00    0.000000E+00    0.000000E+00  
 -1.945140E+05   -1.945140E+04   -1.956898E+00    0.000000E+00    0.000000E+00  
 -1.945040E+05   -1.945040E+04   -1.956798E+00    0.000000E+00    0.000000E+00  
 -1.944940E+05   -1.944940E+04   -1.956697E+00    0.000000E+00    0.000000E+00  
 -1.944840E+05   -1.944840E+04   -1.956596E+00    0.000000E+00    0.000000E+00  
 -1.944740E+05   -1.944740E+04   -1.956496E+00    0.000000E+00    0.000000E+00  
 -1.944640E+05   -1.944640E+04   -1.956395E+00    0.000000E+00    0.000000E+00  
 -1.944540E+05   -1.944540E+04   -1.956294E+00    0.000000E+00    0.000000E+00  
 -1.944440E+05   -1.944440E+04   -1.956194E+00    0.000000E+00    0.000000E+00  
 -1.944340E+05   -1.944340E+04   -1.956093E+00    0.000000E+00    0.000000E+00  
