Program Mean-density FBM Gaussian Binned (procs as sets)
Instantaneous probability density distribution
force_weight= -0.25000000000000000
STEPDIS= GAU
STEPSIG= 1.0000000000000000
GAMMMA= 0.50000000000000000
NT= 262144
L= 1000000.0000000000
NWALKERS_PER_SET= 64
NSETS= 1080
IRINIT= 1
NCONF= 69120
FORCE_TYPE= LINEAR
FORCE_TEST= NONE
GRAD_FORM= SYMM
GRAD_DX= 1
GRAD_TEST= NONE
KILL_FBM_TIME= 262144
WINDOW_WIDTH= 7
WALKER_SIGMA= 0.50000000000000000
WALKER_WIDTH= 1.5000000000000000
NBINS= 5000000
NTSTART= 262044
NTEND= 262144
REBIN_BINWIDTH_FACTOR= 100
x_rms(t_last=235987)= 10701.261607866616
==================================
 ibin            x               x/x_rms         P(|x|)          x_rms*P        
 -4.666640E+05   -4.666640E+04   -4.360832E+00    0.000000E+00    0.000000E+00  
 -4.665640E+05   -4.665640E+04   -4.359897E+00    0.000000E+00    0.000000E+00  
 -4.664640E+05   -4.664640E+04   -4.358963E+00    0.000000E+00    0.000000E+00  
 -4.663640E+05   -4.663640E+04   -4.358028E+00    0.000000E+00    0.000000E+00  
 -4.662640E+05   -4.662640E+04   -4.357094E+00    0.000000E+00    0.000000E+00  
 -4.661640E+05   -4.661640E+04   -4.356159E+00    0.000000E+00    0.000000E+00  
 -4.660640E+05   -4.660640E+04   -4.355225E+00    0.000000E+00    0.000000E+00  
 -4.659640E+05   -4.659640E+04   -4.354290E+00    0.000000E+00    0.000000E+00  
 -4.658640E+05   -4.658640E+04   -4.353356E+00    0.000000E+00    0.000000E+00  
 -4.657640E+05   -4.657640E+04   -4.352421E+00    0.000000E+00    0.000000E+00  
 -4.656640E+05   -4.656640E+04   -4.351487E+00    0.000000E+00    0.000000E+00  
 -4.655640E+05   -4.655640E+04   -4.350552E+00    0.000000E+00    0.000000E+00  
 -4.654640E+05   -4.654640E+04   -4.349618E+00    0.000000E+00    0.000000E+00  
 -4.653640E+05   -4.653640E+04   -4.348684E+00    0.000000E+00    0.000000E+00  
 -4.652640E+05   -4.652640E+04   -4.347749E+00    0.000000E+00    0.000000E+00  
 -4.651640E+05   -4.651640E+04   -4.346815E+00    0.000000E+00    0.000000E+00  
 -4.650640E+05   -4.650640E+04   -4.345880E+00    0.000000E+00    0.000000E+00  
 -4.649640E+05   -4.649640E+04   -4.344946E+00    0.000000E+00    0.000000E+00  
 -4.648640E+05   -4.648640E+04   -4.344011E+00    0.000000E+00    0.000000E+00  
 -4.647640E+05   -4.647640E+04   -4.343077E+00    0.000000E+00    0.000000E+00  
 -4.646640E+05   -4.646640E+04   -4.342142E+00    0.000000E+00    0.000000E+00  
 -4.645640E+05   -4.645640E+04   -4.341208E+00    0.000000E+00    0.000000E+00  
 -4.644640E+05   -4.644640E+04   -4.340273E+00    0.000000E+00    0.000000E+00  
 -4.643640E+05   -4.643640E+04   -4.339339E+00    0.000000E+00    0.000000E+00  
 -4.642640E+05   -4.642640E+04   -4.338404E+00    0.000000E+00    0.000000E+00  
 -4.641640E+05   -4.641640E+04   -4.337470E+00    0.000000E+00    0.000000E+00  
 -4.640640E+05   -4.640640E+04   -4.336535E+00    0.000000E+00    0.000000E+00  
 -4.639640E+05   -4.639640E+04   -4.335601E+00    0.000000E+00    0.000000E+00  
 -4.638640E+05   -4.638640E+04   -4.334666E+00    0.000000E+00    0.000000E+00  
 -4.637640E+05   -4.637640E+04   -4.333732E+00    0.000000E+00    0.000000E+00  
 -4.636640E+05   -4.636640E+04   -4.332798E+00    0.000000E+00    0.000000E+00  
 -4.635640E+05   -4.635640E+04   -4.331863E+00    0.000000E+00    0.000000E+00  
 -4.634640E+05   -4.634640E+04   -4.330929E+00    0.000000E+00    0.000000E+00  
 -4.633640E+05   -4.633640E+04   -4.329994E+00    0.000000E+00    0.000000E+00  
 -4.632640E+05   -4.632640E+04   -4.329060E+00    0.000000E+00    0.000000E+00  
 -4.631640E+05   -4.631640E+04   -4.328125E+00    0.000000E+00    0.000000E+00  
 -4.630640E+05   -4.630640E+04   -4.327191E+00    0.000000E+00    0.000000E+00  
 -4.629640E+05   -4.629640E+04   -4.326256E+00    0.000000E+00    0.000000E+00  
 -4.628640E+05   -4.628640E+04   -4.325322E+00    0.000000E+00    0.000000E+00  
 -4.627640E+05   -4.627640E+04   -4.324387E+00    0.000000E+00    0.000000E+00  
 -4.626640E+05   -4.626640E+04   -4.323453E+00    0.000000E+00    0.000000E+00  
 -4.625640E+05   -4.625640E+04   -4.322518E+00    0.000000E+00    0.000000E+00  
 -4.624640E+05   -4.624640E+04   -4.321584E+00    0.000000E+00    0.000000E+00  
 -4.623640E+05   -4.623640E+04   -4.320649E+00    0.000000E+00    0.000000E+00  
 -4.622640E+05   -4.622640E+04   -4.319715E+00    0.000000E+00    0.000000E+00  
 -4.621640E+05   -4.621640E+04   -4.318781E+00    3.964502E-05    4.242518E-01  
 -4.620640E+05   -4.620640E+04   -4.317846E+00    3.266704E-05    3.495785E-01  
 -4.619640E+05   -4.619640E+04   -4.316912E+00    6.053419E-07    6.477922E-03  
 -4.618640E+05   -4.618640E+04   -4.315977E+00    0.000000E+00    0.000000E+00  
 -4.617640E+05   -4.617640E+04   -4.315043E+00    0.000000E+00    0.000000E+00  
 -4.616640E+05   -4.616640E+04   -4.314108E+00    0.000000E+00    0.000000E+00  
 -4.615640E+05   -4.615640E+04   -4.313174E+00    0.000000E+00    0.000000E+00  
 -4.614640E+05   -4.614640E+04   -4.312239E+00    0.000000E+00    0.000000E+00  
 -4.613640E+05   -4.613640E+04   -4.311305E+00    0.000000E+00    0.000000E+00  
 -4.612640E+05   -4.612640E+04   -4.310370E+00    0.000000E+00    0.000000E+00  
 -4.611640E+05   -4.611640E+04   -4.309436E+00    0.000000E+00    0.000000E+00  
 -4.610640E+05   -4.610640E+04   -4.308501E+00    0.000000E+00    0.000000E+00  
 -4.609640E+05   -4.609640E+04   -4.307567E+00    0.000000E+00    0.000000E+00  
 -4.608640E+05   -4.608640E+04   -4.306632E+00    0.000000E+00    0.000000E+00  
 -4.607640E+05   -4.607640E+04   -4.305698E+00    0.000000E+00    0.000000E+00  
 -4.606640E+05   -4.606640E+04   -4.304763E+00    0.000000E+00    0.000000E+00  
 -4.605640E+05   -4.605640E+04   -4.303829E+00    0.000000E+00    0.000000E+00  
 -4.604640E+05   -4.604640E+04   -4.302895E+00    0.000000E+00    0.000000E+00  
 -4.603640E+05   -4.603640E+04   -4.301960E+00    0.000000E+00    0.000000E+00  
 -4.602640E+05   -4.602640E+04   -4.301026E+00    0.000000E+00    0.000000E+00  
 -4.601640E+05   -4.601640E+04   -4.300091E+00    0.000000E+00    0.000000E+00  
 -4.600640E+05   -4.600640E+04   -4.299157E+00    0.000000E+00    0.000000E+00  
 -4.599640E+05   -4.599640E+04   -4.298222E+00    0.000000E+00    0.000000E+00  
 -4.598640E+05   -4.598640E+04   -4.297288E+00    0.000000E+00    0.000000E+00  
 -4.597640E+05   -4.597640E+04   -4.296353E+00    0.000000E+00    0.000000E+00  
 -4.596640E+05   -4.596640E+04   -4.295419E+00    0.000000E+00    0.000000E+00  
 -4.595640E+05   -4.595640E+04   -4.294484E+00    0.000000E+00    0.000000E+00  
 -4.594640E+05   -4.594640E+04   -4.293550E+00    0.000000E+00    0.000000E+00  
 -4.593640E+05   -4.593640E+04   -4.292615E+00    0.000000E+00    0.000000E+00  
 -4.592640E+05   -4.592640E+04   -4.291681E+00    0.000000E+00    0.000000E+00  
 -4.591640E+05   -4.591640E+04   -4.290746E+00    0.000000E+00    0.000000E+00  
 -4.590640E+05   -4.590640E+04   -4.289812E+00    0.000000E+00    0.000000E+00  
 -4.589640E+05   -4.589640E+04   -4.288877E+00    0.000000E+00    0.000000E+00  
 -4.588640E+05   -4.588640E+04   -4.287943E+00    0.000000E+00    0.000000E+00  
 -4.587640E+05   -4.587640E+04   -4.287009E+00    0.000000E+00    0.000000E+00  
 -4.586640E+05   -4.586640E+04   -4.286074E+00    0.000000E+00    0.000000E+00  
 -4.585640E+05   -4.585640E+04   -4.285140E+00    0.000000E+00    0.000000E+00  
 -4.584640E+05   -4.584640E+04   -4.284205E+00    0.000000E+00    0.000000E+00  
 -4.583640E+05   -4.583640E+04   -4.283271E+00    0.000000E+00    0.000000E+00  
 -4.582640E+05   -4.582640E+04   -4.282336E+00    0.000000E+00    0.000000E+00  
 -4.581640E+05   -4.581640E+04   -4.281402E+00    7.567266E-06    8.097930E-02  
 -4.580640E+05   -4.580640E+04   -4.280467E+00    1.354781E-05    1.449786E-01  
 -4.579640E+05   -4.579640E+04   -4.279533E+00    2.165487E-05    2.317344E-01  
 -4.578640E+05   -4.578640E+04   -4.278598E+00    2.724676E-05    2.915747E-01  
 -4.577640E+05   -4.577640E+04   -4.277664E+00    2.901178E-06    3.104627E-02  
 -4.576640E+05   -4.576640E+04   -4.276729E+00    0.000000E+00    0.000000E+00  
 -4.575640E+05   -4.575640E+04   -4.275795E+00    0.000000E+00    0.000000E+00  
 -4.574640E+05   -4.574640E+04   -4.274860E+00    0.000000E+00    0.000000E+00  
 -4.573640E+05   -4.573640E+04   -4.273926E+00    0.000000E+00    0.000000E+00  
 -4.572640E+05   -4.572640E+04   -4.272992E+00    0.000000E+00    0.000000E+00  
 -4.571640E+05   -4.571640E+04   -4.272057E+00    0.000000E+00    0.000000E+00  
 -4.570640E+05   -4.570640E+04   -4.271123E+00    0.000000E+00    0.000000E+00  
 -4.569640E+05   -4.569640E+04   -4.270188E+00    0.000000E+00    0.000000E+00  
 -4.568640E+05   -4.568640E+04   -4.269254E+00    0.000000E+00    0.000000E+00  
 -4.567640E+05   -4.567640E+04   -4.268319E+00    0.000000E+00    0.000000E+00  
 -4.566640E+05   -4.566640E+04   -4.267385E+00    0.000000E+00    0.000000E+00  
 -4.565640E+05   -4.565640E+04   -4.266450E+00    0.000000E+00    0.000000E+00  
 -4.564640E+05   -4.564640E+04   -4.265516E+00    0.000000E+00    0.000000E+00  
 -4.563640E+05   -4.563640E+04   -4.264581E+00    0.000000E+00    0.000000E+00  
 -4.562640E+05   -4.562640E+04   -4.263647E+00    0.000000E+00    0.000000E+00  
 -4.561640E+05   -4.561640E+04   -4.262712E+00    0.000000E+00    0.000000E+00  
 -4.560640E+05   -4.560640E+04   -4.261778E+00    0.000000E+00    0.000000E+00  
 -4.559640E+05   -4.559640E+04   -4.260843E+00    0.000000E+00    0.000000E+00  
 -4.558640E+05   -4.558640E+04   -4.259909E+00    0.000000E+00    0.000000E+00  
 -4.557640E+05   -4.557640E+04   -4.258974E+00    0.000000E+00    0.000000E+00  
 -4.556640E+05   -4.556640E+04   -4.258040E+00    0.000000E+00    0.000000E+00  
 -4.555640E+05   -4.555640E+04   -4.257106E+00    0.000000E+00    0.000000E+00  
 -4.554640E+05   -4.554640E+04   -4.256171E+00    0.000000E+00    0.000000E+00  
 -4.553640E+05   -4.553640E+04   -4.255237E+00    0.000000E+00    0.000000E+00  
 -4.552640E+05   -4.552640E+04   -4.254302E+00    0.000000E+00    0.000000E+00  
 -4.551640E+05   -4.551640E+04   -4.253368E+00    0.000000E+00    0.000000E+00  
 -4.550640E+05   -4.550640E+04   -4.252433E+00    0.000000E+00    0.000000E+00  
 -4.549640E+05   -4.549640E+04   -4.251499E+00    0.000000E+00    0.000000E+00  
 -4.548640E+05   -4.548640E+04   -4.250564E+00    0.000000E+00    0.000000E+00  
 -4.547640E+05   -4.547640E+04   -4.249630E+00    0.000000E+00    0.000000E+00  
 -4.546640E+05   -4.546640E+04   -4.248695E+00    0.000000E+00    0.000000E+00  
 -4.545640E+05   -4.545640E+04   -4.247761E+00    0.000000E+00    0.000000E+00  
 -4.544640E+05   -4.544640E+04   -4.246826E+00    0.000000E+00    0.000000E+00  
 -4.543640E+05   -4.543640E+04   -4.245892E+00    0.000000E+00    0.000000E+00  
 -4.542640E+05   -4.542640E+04   -4.244957E+00    0.000000E+00    0.000000E+00  
 -4.541640E+05   -4.541640E+04   -4.244023E+00    0.000000E+00    0.000000E+00  
 -4.540640E+05   -4.540640E+04   -4.243088E+00    0.000000E+00    0.000000E+00  
 -4.539640E+05   -4.539640E+04   -4.242154E+00    0.000000E+00    0.000000E+00  
 -4.538640E+05   -4.538640E+04   -4.241220E+00    0.000000E+00    0.000000E+00  
 -4.537640E+05   -4.537640E+04   -4.240285E+00    0.000000E+00    0.000000E+00  
 -4.536640E+05   -4.536640E+04   -4.239351E+00    0.000000E+00    0.000000E+00  
 -4.535640E+05   -4.535640E+04   -4.238416E+00    0.000000E+00    0.000000E+00  
 -4.534640E+05   -4.534640E+04   -4.237482E+00    0.000000E+00    0.000000E+00  
 -4.533640E+05   -4.533640E+04   -4.236547E+00    0.000000E+00    0.000000E+00  
 -4.532640E+05   -4.532640E+04   -4.235613E+00    0.000000E+00    0.000000E+00  
 -4.531640E+05   -4.531640E+04   -4.234678E+00    0.000000E+00    0.000000E+00  
 -4.530640E+05   -4.530640E+04   -4.233744E+00    0.000000E+00    0.000000E+00  
 -4.529640E+05   -4.529640E+04   -4.232809E+00    0.000000E+00    0.000000E+00  
 -4.528640E+05   -4.528640E+04   -4.231875E+00    6.771055E-06    7.245883E-02  
 -4.527640E+05   -4.527640E+04   -4.230940E+00    2.259999E-05    2.418484E-01  
 -4.526640E+05   -4.526640E+04   -4.230006E+00    1.936775E-05    2.072593E-01  
 -4.525640E+05   -4.525640E+04   -4.229071E+00    8.515339E-06    9.112487E-02  
 -4.524640E+05   -4.524640E+04   -4.228137E+00    1.032470E-05    1.104873E-01  
 -4.523640E+05   -4.523640E+04   -4.227203E+00    5.338615E-06    5.712991E-02  
 -4.522640E+05   -4.522640E+04   -4.226268E+00    0.000000E+00    0.000000E+00  
 -4.521640E+05   -4.521640E+04   -4.225334E+00    0.000000E+00    0.000000E+00  
 -4.520640E+05   -4.520640E+04   -4.224399E+00    0.000000E+00    0.000000E+00  
 -4.519640E+05   -4.519640E+04   -4.223465E+00    0.000000E+00    0.000000E+00  
 -4.518640E+05   -4.518640E+04   -4.222530E+00    0.000000E+00    0.000000E+00  
 -4.517640E+05   -4.517640E+04   -4.221596E+00    0.000000E+00    0.000000E+00  
 -4.516640E+05   -4.516640E+04   -4.220661E+00    0.000000E+00    0.000000E+00  
 -4.515640E+05   -4.515640E+04   -4.219727E+00    0.000000E+00    0.000000E+00  
 -4.514640E+05   -4.514640E+04   -4.218792E+00    0.000000E+00    0.000000E+00  
 -4.513640E+05   -4.513640E+04   -4.217858E+00    0.000000E+00    0.000000E+00  
 -4.512640E+05   -4.512640E+04   -4.216923E+00    0.000000E+00    0.000000E+00  
 -4.511640E+05   -4.511640E+04   -4.215989E+00    0.000000E+00    0.000000E+00  
 -4.510640E+05   -4.510640E+04   -4.215054E+00    0.000000E+00    0.000000E+00  
 -4.509640E+05   -4.509640E+04   -4.214120E+00    0.000000E+00    0.000000E+00  
 -4.508640E+05   -4.508640E+04   -4.213185E+00    0.000000E+00    0.000000E+00  
 -4.507640E+05   -4.507640E+04   -4.212251E+00    0.000000E+00    0.000000E+00  
 -4.506640E+05   -4.506640E+04   -4.211317E+00    0.000000E+00    0.000000E+00  
 -4.505640E+05   -4.505640E+04   -4.210382E+00    0.000000E+00    0.000000E+00  
 -4.504640E+05   -4.504640E+04   -4.209448E+00    0.000000E+00    0.000000E+00  
 -4.503640E+05   -4.503640E+04   -4.208513E+00    0.000000E+00    0.000000E+00  
 -4.502640E+05   -4.502640E+04   -4.207579E+00    0.000000E+00    0.000000E+00  
 -4.501640E+05   -4.501640E+04   -4.206644E+00    0.000000E+00    0.000000E+00  
 -4.500640E+05   -4.500640E+04   -4.205710E+00    0.000000E+00    0.000000E+00  
 -4.499640E+05   -4.499640E+04   -4.204775E+00    0.000000E+00    0.000000E+00  
 -4.498640E+05   -4.498640E+04   -4.203841E+00    0.000000E+00    0.000000E+00  
 -4.497640E+05   -4.497640E+04   -4.202906E+00    0.000000E+00    0.000000E+00  
 -4.496640E+05   -4.496640E+04   -4.201972E+00    0.000000E+00    0.000000E+00  
 -4.495640E+05   -4.495640E+04   -4.201037E+00    0.000000E+00    0.000000E+00  
 -4.494640E+05   -4.494640E+04   -4.200103E+00    0.000000E+00    0.000000E+00  
 -4.493640E+05   -4.493640E+04   -4.199168E+00    0.000000E+00    0.000000E+00  
 -4.492640E+05   -4.492640E+04   -4.198234E+00    0.000000E+00    0.000000E+00  
 -4.491640E+05   -4.491640E+04   -4.197300E+00    0.000000E+00    0.000000E+00  
 -4.490640E+05   -4.490640E+04   -4.196365E+00    0.000000E+00    0.000000E+00  
 -4.489640E+05   -4.489640E+04   -4.195431E+00    0.000000E+00    0.000000E+00  
 -4.488640E+05   -4.488640E+04   -4.194496E+00    0.000000E+00    0.000000E+00  
 -4.487640E+05   -4.487640E+04   -4.193562E+00    0.000000E+00    0.000000E+00  
 -4.486640E+05   -4.486640E+04   -4.192627E+00    0.000000E+00    0.000000E+00  
 -4.485640E+05   -4.485640E+04   -4.191693E+00    0.000000E+00    0.000000E+00  
 -4.484640E+05   -4.484640E+04   -4.190758E+00    0.000000E+00    0.000000E+00  
 -4.483640E+05   -4.483640E+04   -4.189824E+00    0.000000E+00    0.000000E+00  
 -4.482640E+05   -4.482640E+04   -4.188889E+00    0.000000E+00    0.000000E+00  
 -4.481640E+05   -4.481640E+04   -4.187955E+00    0.000000E+00    0.000000E+00  
 -4.480640E+05   -4.480640E+04   -4.187020E+00    0.000000E+00    0.000000E+00  
 -4.479640E+05   -4.479640E+04   -4.186086E+00    0.000000E+00    0.000000E+00  
 -4.478640E+05   -4.478640E+04   -4.185151E+00    0.000000E+00    0.000000E+00  
 -4.477640E+05   -4.477640E+04   -4.184217E+00    0.000000E+00    0.000000E+00  
 -4.476640E+05   -4.476640E+04   -4.183282E+00    0.000000E+00    0.000000E+00  
 -4.475640E+05   -4.475640E+04   -4.182348E+00    0.000000E+00    0.000000E+00  
 -4.474640E+05   -4.474640E+04   -4.181414E+00    0.000000E+00    0.000000E+00  
 -4.473640E+05   -4.473640E+04   -4.180479E+00    0.000000E+00    0.000000E+00  
 -4.472640E+05   -4.472640E+04   -4.179545E+00    0.000000E+00    0.000000E+00  
 -4.471640E+05   -4.471640E+04   -4.178610E+00    0.000000E+00    0.000000E+00  
 -4.470640E+05   -4.470640E+04   -4.177676E+00    1.243427E-05    1.330623E-01  
 -4.469640E+05   -4.469640E+04   -4.176741E+00    1.160820E-04    1.242224E+00  
 -4.468640E+05   -4.468640E+04   -4.175807E+00    1.731856E-05    1.853304E-01  
 -4.467640E+05   -4.467640E+04   -4.174872E+00    0.000000E+00    0.000000E+00  
 -4.466640E+05   -4.466640E+04   -4.173938E+00    0.000000E+00    0.000000E+00  
 -4.465640E+05   -4.465640E+04   -4.173003E+00    0.000000E+00    0.000000E+00  
 -4.464640E+05   -4.464640E+04   -4.172069E+00    0.000000E+00    0.000000E+00  
 -4.463640E+05   -4.463640E+04   -4.171134E+00    0.000000E+00    0.000000E+00  
 -4.462640E+05   -4.462640E+04   -4.170200E+00    0.000000E+00    0.000000E+00  
 -4.461640E+05   -4.461640E+04   -4.169265E+00    0.000000E+00    0.000000E+00  
 -4.460640E+05   -4.460640E+04   -4.168331E+00    0.000000E+00    0.000000E+00  
 -4.459640E+05   -4.459640E+04   -4.167396E+00    0.000000E+00    0.000000E+00  
 -4.458640E+05   -4.458640E+04   -4.166462E+00    0.000000E+00    0.000000E+00  
 -4.457640E+05   -4.457640E+04   -4.165528E+00    0.000000E+00    0.000000E+00  
 -4.456640E+05   -4.456640E+04   -4.164593E+00    0.000000E+00    0.000000E+00  
 -4.455640E+05   -4.455640E+04   -4.163659E+00    0.000000E+00    0.000000E+00  
 -4.454640E+05   -4.454640E+04   -4.162724E+00    0.000000E+00    0.000000E+00  
 -4.453640E+05   -4.453640E+04   -4.161790E+00    0.000000E+00    0.000000E+00  
 -4.452640E+05   -4.452640E+04   -4.160855E+00    0.000000E+00    0.000000E+00  
 -4.451640E+05   -4.451640E+04   -4.159921E+00    0.000000E+00    0.000000E+00  
 -4.450640E+05   -4.450640E+04   -4.158986E+00    0.000000E+00    0.000000E+00  
 -4.449640E+05   -4.449640E+04   -4.158052E+00    0.000000E+00    0.000000E+00  
 -4.448640E+05   -4.448640E+04   -4.157117E+00    0.000000E+00    0.000000E+00  
 -4.447640E+05   -4.447640E+04   -4.156183E+00    0.000000E+00    0.000000E+00  
 -4.446640E+05   -4.446640E+04   -4.155248E+00    0.000000E+00    0.000000E+00  
 -4.445640E+05   -4.445640E+04   -4.154314E+00    0.000000E+00    0.000000E+00  
 -4.444640E+05   -4.444640E+04   -4.153379E+00    0.000000E+00    0.000000E+00  
 -4.443640E+05   -4.443640E+04   -4.152445E+00    0.000000E+00    0.000000E+00  
 -4.442640E+05   -4.442640E+04   -4.151511E+00    0.000000E+00    0.000000E+00  
 -4.441640E+05   -4.441640E+04   -4.150576E+00    0.000000E+00    0.000000E+00  
 -4.440640E+05   -4.440640E+04   -4.149642E+00    0.000000E+00    0.000000E+00  
 -4.439640E+05   -4.439640E+04   -4.148707E+00    0.000000E+00    0.000000E+00  
 -4.438640E+05   -4.438640E+04   -4.147773E+00    0.000000E+00    0.000000E+00  
 -4.437640E+05   -4.437640E+04   -4.146838E+00    0.000000E+00    0.000000E+00  
 -4.436640E+05   -4.436640E+04   -4.145904E+00    0.000000E+00    0.000000E+00  
 -4.435640E+05   -4.435640E+04   -4.144969E+00    0.000000E+00    0.000000E+00  
 -4.434640E+05   -4.434640E+04   -4.144035E+00    0.000000E+00    0.000000E+00  
 -4.433640E+05   -4.433640E+04   -4.143100E+00    0.000000E+00    0.000000E+00  
 -4.432640E+05   -4.432640E+04   -4.142166E+00    0.000000E+00    0.000000E+00  
 -4.431640E+05   -4.431640E+04   -4.141231E+00    0.000000E+00    0.000000E+00  
 -4.430640E+05   -4.430640E+04   -4.140297E+00    0.000000E+00    0.000000E+00  
 -4.429640E+05   -4.429640E+04   -4.139362E+00    0.000000E+00    0.000000E+00  
 -4.428640E+05   -4.428640E+04   -4.138428E+00    0.000000E+00    0.000000E+00  
 -4.427640E+05   -4.427640E+04   -4.137493E+00    0.000000E+00    0.000000E+00  
 -4.426640E+05   -4.426640E+04   -4.136559E+00    0.000000E+00    0.000000E+00  
 -4.425640E+05   -4.425640E+04   -4.135625E+00    0.000000E+00    0.000000E+00  
 -4.424640E+05   -4.424640E+04   -4.134690E+00    0.000000E+00    0.000000E+00  
 -4.423640E+05   -4.423640E+04   -4.133756E+00    0.000000E+00    0.000000E+00  
 -4.422640E+05   -4.422640E+04   -4.132821E+00    0.000000E+00    0.000000E+00  
 -4.421640E+05   -4.421640E+04   -4.131887E+00    0.000000E+00    0.000000E+00  
 -4.420640E+05   -4.420640E+04   -4.130952E+00    0.000000E+00    0.000000E+00  
 -4.419640E+05   -4.419640E+04   -4.130018E+00    0.000000E+00    0.000000E+00  
 -4.418640E+05   -4.418640E+04   -4.129083E+00    0.000000E+00    0.000000E+00  
 -4.417640E+05   -4.417640E+04   -4.128149E+00    0.000000E+00    0.000000E+00  
 -4.416640E+05   -4.416640E+04   -4.127214E+00    0.000000E+00    0.000000E+00  
 -4.415640E+05   -4.415640E+04   -4.126280E+00    0.000000E+00    0.000000E+00  
