Program Mean-density FBM Gaussian Binned (procs as sets)
Instantaneous probability density distribution
force_weight= -0.25000000000000000
STEPDIS= GAU
STEPSIG= 1.0000000000000000
GAMMMA= 1.0000000000000000
NT= 16384
L= 1000000.0000000000
NWALKERS_PER_SET= 64
NSETS= 1080
IRINIT= 1
NCONF= 69120
FORCE_TYPE= LINEAR
FORCE_TEST= NONE
GRAD_FORM= SYMM
GRAD_DX= 1
GRAD_TEST= NONE
KILL_FBM_TIME= 16384
WALKER_SIGMA= 0.50000000000000000
WALKER_WIDTH= 1.5000000000000000
NBINS= 5000000
NTSTART= 16374
NTEND= 16384
REBIN_BINWIDTH_FACTOR= 10
x_rms(t_last=14749)= 166.0752841334315
==================================
 ibin            x               x/x_rms         P(|x|)          x_rms*P        
 -5.774000E+03   -5.774000E+02   -3.476736E+00    0.000000E+00    0.000000E+00  
 -5.764000E+03   -5.764000E+02   -3.470715E+00    0.000000E+00    0.000000E+00  
 -5.754000E+03   -5.754000E+02   -3.464694E+00    0.000000E+00    0.000000E+00  
 -5.744000E+03   -5.744000E+02   -3.458672E+00    0.000000E+00    0.000000E+00  
 -5.734000E+03   -5.734000E+02   -3.452651E+00    0.000000E+00    0.000000E+00  
 -5.724000E+03   -5.724000E+02   -3.446630E+00    0.000000E+00    0.000000E+00  
 -5.714000E+03   -5.714000E+02   -3.440608E+00    0.000000E+00    0.000000E+00  
 -5.704000E+03   -5.704000E+02   -3.434587E+00    0.000000E+00    0.000000E+00  
 -5.694000E+03   -5.694000E+02   -3.428566E+00    0.000000E+00    0.000000E+00  
 -5.684000E+03   -5.684000E+02   -3.422544E+00    0.000000E+00    0.000000E+00  
 -5.674000E+03   -5.674000E+02   -3.416523E+00    0.000000E+00    0.000000E+00  
 -5.664000E+03   -5.664000E+02   -3.410501E+00    0.000000E+00    0.000000E+00  
 -5.654000E+03   -5.654000E+02   -3.404480E+00    0.000000E+00    0.000000E+00  
 -5.644000E+03   -5.644000E+02   -3.398459E+00    0.000000E+00    0.000000E+00  
 -5.634000E+03   -5.634000E+02   -3.392437E+00    0.000000E+00    0.000000E+00  
 -5.624000E+03   -5.624000E+02   -3.386416E+00    0.000000E+00    0.000000E+00  
 -5.614000E+03   -5.614000E+02   -3.380395E+00    0.000000E+00    0.000000E+00  
 -5.604000E+03   -5.604000E+02   -3.374373E+00    0.000000E+00    0.000000E+00  
 -5.594000E+03   -5.594000E+02   -3.368352E+00    0.000000E+00    0.000000E+00  
 -5.584000E+03   -5.584000E+02   -3.362331E+00    0.000000E+00    0.000000E+00  
 -5.574000E+03   -5.574000E+02   -3.356309E+00    0.000000E+00    0.000000E+00  
 -5.564000E+03   -5.564000E+02   -3.350288E+00    0.000000E+00    0.000000E+00  
 -5.554000E+03   -5.554000E+02   -3.344266E+00    0.000000E+00    0.000000E+00  
 -5.544000E+03   -5.544000E+02   -3.338245E+00    0.000000E+00    0.000000E+00  
 -5.534000E+03   -5.534000E+02   -3.332224E+00    0.000000E+00    0.000000E+00  
 -5.524000E+03   -5.524000E+02   -3.326202E+00    0.000000E+00    0.000000E+00  
 -5.514000E+03   -5.514000E+02   -3.320181E+00    0.000000E+00    0.000000E+00  
 -5.504000E+03   -5.504000E+02   -3.314160E+00    0.000000E+00    0.000000E+00  
 -5.494000E+03   -5.494000E+02   -3.308138E+00    0.000000E+00    0.000000E+00  
 -5.484000E+03   -5.484000E+02   -3.302117E+00    0.000000E+00    0.000000E+00  
 -5.474000E+03   -5.474000E+02   -3.296096E+00    0.000000E+00    0.000000E+00  
 -5.464000E+03   -5.464000E+02   -3.290074E+00    0.000000E+00    0.000000E+00  
 -5.454000E+03   -5.454000E+02   -3.284053E+00    0.000000E+00    0.000000E+00  
 -5.444000E+03   -5.444000E+02   -3.278031E+00    0.000000E+00    0.000000E+00  
 -5.434000E+03   -5.434000E+02   -3.272010E+00    0.000000E+00    0.000000E+00  
 -5.424000E+03   -5.424000E+02   -3.265989E+00    0.000000E+00    0.000000E+00  
 -5.414000E+03   -5.414000E+02   -3.259967E+00    0.000000E+00    0.000000E+00  
 -5.404000E+03   -5.404000E+02   -3.253946E+00    0.000000E+00    0.000000E+00  
 -5.394000E+03   -5.394000E+02   -3.247925E+00    0.000000E+00    0.000000E+00  
 -5.384000E+03   -5.384000E+02   -3.241903E+00    8.593911E-07    1.427236E-04  
 -5.374000E+03   -5.374000E+02   -3.235882E+00    8.779796E-06    1.458107E-03  
 -5.364000E+03   -5.364000E+02   -3.229860E+00    8.203867E-06    1.362460E-03  
 -5.354000E+03   -5.354000E+02   -3.223839E+00    2.926542E-05    4.860262E-03  
 -5.344000E+03   -5.344000E+02   -3.217818E+00    2.655136E-05    4.409524E-03  
 -5.334000E+03   -5.334000E+02   -3.211796E+00    5.592902E-06    9.288429E-04  
 -5.324000E+03   -5.324000E+02   -3.205775E+00    1.620547E-07    2.691328E-05  
 -5.314000E+03   -5.314000E+02   -3.199754E+00    0.000000E+00    0.000000E+00  
 -5.304000E+03   -5.304000E+02   -3.193732E+00    0.000000E+00    0.000000E+00  
 -5.294000E+03   -5.294000E+02   -3.187711E+00    0.000000E+00    0.000000E+00  
 -5.284000E+03   -5.284000E+02   -3.181690E+00    0.000000E+00    0.000000E+00  
 -5.274000E+03   -5.274000E+02   -3.175668E+00    0.000000E+00    0.000000E+00  
 -5.264000E+03   -5.264000E+02   -3.169647E+00    2.589795E-06    4.301010E-04  
 -5.254000E+03   -5.254000E+02   -3.163625E+00    2.986010E-05    4.959025E-03  
 -5.244000E+03   -5.244000E+02   -3.157604E+00    5.309134E-05    8.817160E-03  
 -5.234000E+03   -5.234000E+02   -3.151583E+00    5.109435E-05    8.485509E-03  
 -5.224000E+03   -5.224000E+02   -3.145561E+00    5.310190E-05    8.818913E-03  
 -5.214000E+03   -5.214000E+02   -3.139540E+00    3.561145E-05    5.914182E-03  
 -5.204000E+03   -5.204000E+02   -3.133519E+00    1.229940E-05    2.042626E-03  
 -5.194000E+03   -5.194000E+02   -3.127497E+00    5.987470E-07    9.943708E-05  
 -5.184000E+03   -5.184000E+02   -3.121476E+00    0.000000E+00    0.000000E+00  
 -5.174000E+03   -5.174000E+02   -3.115455E+00    0.000000E+00    0.000000E+00  
 -5.164000E+03   -5.164000E+02   -3.109433E+00    0.000000E+00    0.000000E+00  
 -5.154000E+03   -5.154000E+02   -3.103412E+00    0.000000E+00    0.000000E+00  
 -5.144000E+03   -5.144000E+02   -3.097390E+00    0.000000E+00    0.000000E+00  
 -5.134000E+03   -5.134000E+02   -3.091369E+00    0.000000E+00    0.000000E+00  
 -5.124000E+03   -5.124000E+02   -3.085348E+00    0.000000E+00    0.000000E+00  
 -5.114000E+03   -5.114000E+02   -3.079326E+00    0.000000E+00    0.000000E+00  
 -5.104000E+03   -5.104000E+02   -3.073305E+00    0.000000E+00    0.000000E+00  
 -5.094000E+03   -5.094000E+02   -3.067284E+00    5.701928E-07    9.469492E-05  
 -5.084000E+03   -5.084000E+02   -3.061262E+00    9.545840E-06    1.585328E-03  
 -5.074000E+03   -5.074000E+02   -3.055241E+00    2.393339E-05    3.974745E-03  
 -5.064000E+03   -5.064000E+02   -3.049220E+00    3.660329E-05    6.078902E-03  
 -5.054000E+03   -5.054000E+02   -3.043198E+00    4.007842E-05    6.656036E-03  
 -5.044000E+03   -5.044000E+02   -3.037177E+00    4.145897E-05    6.885310E-03  
 -5.034000E+03   -5.034000E+02   -3.031155E+00    5.241317E-05    8.704533E-03  
 -5.024000E+03   -5.024000E+02   -3.025134E+00    2.585480E-05    4.293843E-03  
 -5.014000E+03   -5.014000E+02   -3.019113E+00    1.187803E-05    1.972647E-03  
 -5.004000E+03   -5.004000E+02   -3.013091E+00    4.141888E-05    6.878653E-03  
 -4.994000E+03   -4.994000E+02   -3.007070E+00    5.249284E-05    8.717763E-03  
 -4.984000E+03   -4.984000E+02   -3.001049E+00    4.623002E-05    7.677664E-03  
 -4.974000E+03   -4.974000E+02   -2.995027E+00    3.589123E-05    5.960646E-03  
 -4.964000E+03   -4.964000E+02   -2.989006E+00    3.747693E-05    6.223991E-03  
 -4.954000E+03   -4.954000E+02   -2.982985E+00    4.554390E-05    7.563717E-03  
 -4.944000E+03   -4.944000E+02   -2.976963E+00    8.726270E-05    1.449218E-02  
 -4.934000E+03   -4.934000E+02   -2.970942E+00    8.552199E-05    1.420309E-02  
 -4.924000E+03   -4.924000E+02   -2.964920E+00    6.897487E-05    1.145502E-02  
 -4.914000E+03   -4.914000E+02   -2.958899E+00    6.256815E-05    1.039102E-02  
 -4.904000E+03   -4.904000E+02   -2.952878E+00    5.085099E-05    8.445092E-03  
 -4.894000E+03   -4.894000E+02   -2.946856E+00    7.955256E-05    1.321171E-02  
 -4.884000E+03   -4.884000E+02   -2.940835E+00    9.211247E-05    1.529761E-02  
 -4.874000E+03   -4.874000E+02   -2.934814E+00    8.522939E-05    1.415450E-02  
 -4.864000E+03   -4.864000E+02   -2.928792E+00    6.983070E-05    1.159715E-02  
 -4.854000E+03   -4.854000E+02   -2.922771E+00    6.946542E-05    1.153649E-02  
 -4.844000E+03   -4.844000E+02   -2.916749E+00    6.492432E-05    1.078232E-02  
 -4.834000E+03   -4.834000E+02   -2.910728E+00    3.315636E-05    5.506452E-03  
 -4.824000E+03   -4.824000E+02   -2.904707E+00    1.297669E-05    2.155107E-03  
 -4.814000E+03   -4.814000E+02   -2.898685E+00    1.644846E-05    2.731683E-03  
 -4.804000E+03   -4.804000E+02   -2.892664E+00    3.164717E-05    5.255812E-03  
 -4.794000E+03   -4.794000E+02   -2.886643E+00    4.993343E-05    8.292709E-03  
 -4.784000E+03   -4.784000E+02   -2.880621E+00    5.212094E-05    8.655999E-03  
 -4.774000E+03   -4.774000E+02   -2.874600E+00    4.778499E-05    7.935905E-03  
 -4.764000E+03   -4.764000E+02   -2.868579E+00    5.672754E-05    9.421042E-03  
 -4.754000E+03   -4.754000E+02   -2.862557E+00    4.087787E-05    6.788804E-03  
 -4.744000E+03   -4.744000E+02   -2.856536E+00    4.501899E-05    7.476541E-03  
 -4.734000E+03   -4.734000E+02   -2.850514E+00    5.366482E-05    8.912400E-03  
 -4.724000E+03   -4.724000E+02   -2.844493E+00    5.284604E-05    8.776421E-03  
 -4.714000E+03   -4.714000E+02   -2.838472E+00    6.619130E-05    1.099274E-02  
 -4.704000E+03   -4.704000E+02   -2.832450E+00    1.004509E-04    1.668241E-02  
 -4.694000E+03   -4.694000E+02   -2.826429E+00    1.320834E-04    2.193579E-02  
 -4.684000E+03   -4.684000E+02   -2.820408E+00    7.788842E-05    1.293534E-02  
 -4.674000E+03   -4.674000E+02   -2.814386E+00    7.909584E-05    1.313586E-02  
 -4.664000E+03   -4.664000E+02   -2.808365E+00    8.737744E-05    1.451123E-02  
 -4.654000E+03   -4.654000E+02   -2.802344E+00    7.826426E-05    1.299776E-02  
 -4.644000E+03   -4.644000E+02   -2.796322E+00    8.699950E-05    1.444847E-02  
 -4.634000E+03   -4.634000E+02   -2.790301E+00    1.264203E-04    2.099529E-02  
 -4.624000E+03   -4.624000E+02   -2.784279E+00    1.692835E-04    2.811380E-02  
 -4.614000E+03   -4.614000E+02   -2.778258E+00    1.627158E-04    2.702308E-02  
 -4.604000E+03   -4.604000E+02   -2.772237E+00    2.049325E-04    3.403423E-02  
 -4.594000E+03   -4.594000E+02   -2.766215E+00    1.819519E-04    3.021771E-02  
 -4.584000E+03   -4.584000E+02   -2.760194E+00    1.011820E-04    1.680382E-02  
 -4.574000E+03   -4.574000E+02   -2.754173E+00    7.373688E-05    1.224587E-02  
 -4.564000E+03   -4.564000E+02   -2.748151E+00    8.028653E-05    1.333361E-02  
 -4.554000E+03   -4.554000E+02   -2.742130E+00    1.077381E-04    1.789264E-02  
 -4.544000E+03   -4.544000E+02   -2.736109E+00    9.599514E-05    1.594242E-02  
 -4.534000E+03   -4.534000E+02   -2.730087E+00    1.037038E-04    1.722264E-02  
 -4.524000E+03   -4.524000E+02   -2.724066E+00    1.327294E-04    2.204307E-02  
 -4.514000E+03   -4.514000E+02   -2.718044E+00    1.517010E-04    2.519379E-02  
 -4.504000E+03   -4.504000E+02   -2.712023E+00    1.133453E-04    1.882385E-02  
 -4.494000E+03   -4.494000E+02   -2.706002E+00    9.757896E-05    1.620545E-02  
 -4.484000E+03   -4.484000E+02   -2.699980E+00    1.381508E-04    2.294343E-02  
 -4.474000E+03   -4.474000E+02   -2.693959E+00    1.800989E-04    2.990998E-02  
 -4.464000E+03   -4.464000E+02   -2.687938E+00    2.188219E-04    3.634090E-02  
 -4.454000E+03   -4.454000E+02   -2.681916E+00    2.636020E-04    4.377778E-02  
 -4.444000E+03   -4.444000E+02   -2.675895E+00    3.002556E-04    4.986503E-02  
 -4.434000E+03   -4.434000E+02   -2.669873E+00    2.947748E-04    4.895481E-02  
 -4.424000E+03   -4.424000E+02   -2.663852E+00    2.368250E-04    3.933077E-02  
 -4.414000E+03   -4.414000E+02   -2.657831E+00    2.187463E-04    3.632835E-02  
 -4.404000E+03   -4.404000E+02   -2.651809E+00    2.369102E-04    3.934494E-02  
 -4.394000E+03   -4.394000E+02   -2.645788E+00    2.686702E-04    4.461948E-02  
 -4.384000E+03   -4.384000E+02   -2.639767E+00    3.120272E-04    5.182000E-02  
 -4.374000E+03   -4.374000E+02   -2.633745E+00    2.941654E-04    4.885360E-02  
 -4.364000E+03   -4.364000E+02   -2.627724E+00    2.313477E-04    3.842114E-02  
 -4.354000E+03   -4.354000E+02   -2.621703E+00    1.717948E-04    2.853087E-02  
 -4.344000E+03   -4.344000E+02   -2.615681E+00    2.245010E-04    3.728406E-02  
 -4.334000E+03   -4.334000E+02   -2.609660E+00    2.793074E-04    4.638605E-02  
 -4.324000E+03   -4.324000E+02   -2.603638E+00    2.984618E-04    4.956713E-02  
 -4.314000E+03   -4.314000E+02   -2.597617E+00    2.401702E-04    3.988633E-02  
 -4.304000E+03   -4.304000E+02   -2.591596E+00    2.549248E-04    4.233671E-02  
 -4.294000E+03   -4.294000E+02   -2.585574E+00    3.474604E-04    5.770459E-02  
 -4.284000E+03   -4.284000E+02   -2.579553E+00    3.499754E-04    5.812226E-02  
 -4.274000E+03   -4.274000E+02   -2.573532E+00    2.778344E-04    4.614142E-02  
 -4.264000E+03   -4.264000E+02   -2.567510E+00    2.943687E-04    4.888737E-02  
 -4.254000E+03   -4.254000E+02   -2.561489E+00    3.893986E-04    6.466948E-02  
 -4.244000E+03   -4.244000E+02   -2.555468E+00    3.735792E-04    6.204228E-02  
 -4.234000E+03   -4.234000E+02   -2.549446E+00    3.711659E-04    6.164149E-02  
 -4.224000E+03   -4.224000E+02   -2.543425E+00    4.039866E-04    6.709219E-02  
 -4.214000E+03   -4.214000E+02   -2.537403E+00    4.394724E-04    7.298550E-02  
 -4.204000E+03   -4.204000E+02   -2.531382E+00    4.918598E-04    8.168575E-02  
 -4.194000E+03   -4.194000E+02   -2.525361E+00    4.836436E-04    8.032125E-02  
 -4.184000E+03   -4.184000E+02   -2.519339E+00    4.820014E-04    8.004851E-02  
 -4.174000E+03   -4.174000E+02   -2.513318E+00    3.620566E-04    6.012865E-02  
 -4.164000E+03   -4.164000E+02   -2.507297E+00    4.112875E-04    6.830469E-02  
 -4.154000E+03   -4.154000E+02   -2.501275E+00    3.872704E-04    6.431605E-02  
 -4.144000E+03   -4.144000E+02   -2.495254E+00    4.310600E-04    7.158841E-02  
 -4.134000E+03   -4.134000E+02   -2.489233E+00    5.172012E-04    8.589434E-02  
 -4.124000E+03   -4.124000E+02   -2.483211E+00    5.875231E-04    9.757306E-02  
 -4.114000E+03   -4.114000E+02   -2.477190E+00    5.387168E-04    8.946754E-02  
 -4.104000E+03   -4.104000E+02   -2.471168E+00    5.102590E-04    8.474141E-02  
 -4.094000E+03   -4.094000E+02   -2.465147E+00    5.597661E-04    9.296331E-02  
 -4.084000E+03   -4.084000E+02   -2.459126E+00    5.825964E-04    9.675487E-02  
 -4.074000E+03   -4.074000E+02   -2.453104E+00    6.437819E-04    1.069163E-01  
 -4.064000E+03   -4.064000E+02   -2.447083E+00    6.128371E-04    1.017771E-01  
 -4.054000E+03   -4.054000E+02   -2.441062E+00    5.265982E-04    8.745494E-02  
 -4.044000E+03   -4.044000E+02   -2.435040E+00    4.622313E-04    7.676519E-02  
 -4.034000E+03   -4.034000E+02   -2.429019E+00    4.099219E-04    6.807790E-02  
 -4.024000E+03   -4.024000E+02   -2.422998E+00    3.923109E-04    6.515314E-02  
 -4.014000E+03   -4.014000E+02   -2.416976E+00    5.478753E-04    9.098854E-02  
 -4.004000E+03   -4.004000E+02   -2.410955E+00    6.361200E-04    1.056438E-01  
 -3.994000E+03   -3.994000E+02   -2.404933E+00    5.576176E-04    9.260650E-02  
 -3.984000E+03   -3.984000E+02   -2.398912E+00    6.228112E-04    1.034335E-01  
 -3.974000E+03   -3.974000E+02   -2.392891E+00    5.983235E-04    9.936674E-02  
 -3.964000E+03   -3.964000E+02   -2.386869E+00    7.275957E-04    1.208357E-01  
 -3.954000E+03   -3.954000E+02   -2.380848E+00    8.720608E-04    1.448277E-01  
 -3.944000E+03   -3.944000E+02   -2.374827E+00    7.958380E-04    1.321690E-01  
 -3.934000E+03   -3.934000E+02   -2.368805E+00    8.247209E-04    1.369658E-01  
 -3.924000E+03   -3.924000E+02   -2.362784E+00    8.380027E-04    1.391715E-01  
 -3.914000E+03   -3.914000E+02   -2.356762E+00    9.991914E-04    1.659410E-01  
 -3.904000E+03   -3.904000E+02   -2.350741E+00    9.524060E-04    1.581711E-01  
 -3.894000E+03   -3.894000E+02   -2.344720E+00    8.346714E-04    1.386183E-01  
 -3.884000E+03   -3.884000E+02   -2.338698E+00    9.856031E-04    1.636843E-01  
 -3.874000E+03   -3.874000E+02   -2.332677E+00    1.020180E-03    1.694266E-01  
 -3.864000E+03   -3.864000E+02   -2.326656E+00    1.016827E-03    1.688699E-01  
 -3.854000E+03   -3.854000E+02   -2.320634E+00    1.135782E-03    1.886254E-01  
 -3.844000E+03   -3.844000E+02   -2.314613E+00    1.072109E-03    1.780509E-01  
 -3.834000E+03   -3.834000E+02   -2.308592E+00    1.019303E-03    1.692810E-01  
 -3.824000E+03   -3.824000E+02   -2.302570E+00    9.491939E-04    1.576377E-01  
 -3.814000E+03   -3.814000E+02   -2.296549E+00    1.094274E-03    1.817319E-01  
 -3.804000E+03   -3.804000E+02   -2.290527E+00    1.151484E-03    1.912330E-01  
 -3.794000E+03   -3.794000E+02   -2.284506E+00    1.261075E-03    2.094334E-01  
 -3.784000E+03   -3.784000E+02   -2.278485E+00    1.297131E-03    2.154214E-01  
 -3.774000E+03   -3.774000E+02   -2.272463E+00    1.509998E-03    2.507734E-01  
 -3.764000E+03   -3.764000E+02   -2.266442E+00    1.498284E-03    2.488279E-01  
 -3.754000E+03   -3.754000E+02   -2.260421E+00    1.385734E-03    2.301362E-01  
 -3.744000E+03   -3.744000E+02   -2.254399E+00    1.496709E-03    2.485664E-01  
 -3.734000E+03   -3.734000E+02   -2.248378E+00    1.719453E-03    2.855587E-01  
 -3.724000E+03   -3.724000E+02   -2.242357E+00    1.805846E-03    2.999064E-01  
 -3.714000E+03   -3.714000E+02   -2.236335E+00    1.799771E-03    2.988975E-01  
 -3.704000E+03   -3.704000E+02   -2.230314E+00    1.810968E-03    3.007570E-01  
 -3.694000E+03   -3.694000E+02   -2.224292E+00    1.614814E-03    2.681808E-01  
 -3.684000E+03   -3.684000E+02   -2.218271E+00    1.516072E-03    2.517820E-01  
 -3.674000E+03   -3.674000E+02   -2.212250E+00    1.574888E-03    2.615500E-01  
 -3.664000E+03   -3.664000E+02   -2.206228E+00    1.675352E-03    2.782345E-01  
 -3.654000E+03   -3.654000E+02   -2.200207E+00    1.822016E-03    3.025918E-01  
 -3.644000E+03   -3.644000E+02   -2.194186E+00    1.995847E-03    3.314608E-01  
 -3.634000E+03   -3.634000E+02   -2.188164E+00    1.917128E-03    3.183875E-01  
 -3.624000E+03   -3.624000E+02   -2.182143E+00    1.648826E-03    2.738292E-01  
 -3.614000E+03   -3.614000E+02   -2.176122E+00    1.749253E-03    2.905077E-01  
 -3.604000E+03   -3.604000E+02   -2.170100E+00    1.722311E-03    2.860333E-01  
 -3.594000E+03   -3.594000E+02   -2.164079E+00    1.802009E-03    2.992692E-01  
 -3.584000E+03   -3.584000E+02   -2.158057E+00    1.927150E-03    3.200520E-01  
 -3.574000E+03   -3.574000E+02   -2.152036E+00    2.036556E-03    3.382217E-01  
 -3.564000E+03   -3.564000E+02   -2.146015E+00    2.164807E-03    3.595209E-01  
 -3.554000E+03   -3.554000E+02   -2.139993E+00    2.035204E-03    3.379971E-01  
 -3.544000E+03   -3.544000E+02   -2.133972E+00    2.031566E-03    3.373929E-01  
 -3.534000E+03   -3.534000E+02   -2.127951E+00    2.286876E-03    3.797936E-01  
 -3.524000E+03   -3.524000E+02   -2.121929E+00    2.446537E-03    4.063094E-01  
 -3.514000E+03   -3.514000E+02   -2.115908E+00    2.333206E-03    3.874878E-01  
 -3.504000E+03   -3.504000E+02   -2.109887E+00    2.113936E-03    3.510726E-01  
 -3.494000E+03   -3.494000E+02   -2.103865E+00    2.426986E-03    4.030625E-01  
 -3.484000E+03   -3.484000E+02   -2.097844E+00    2.703149E-03    4.489262E-01  
 -3.474000E+03   -3.474000E+02   -2.091822E+00    2.699623E-03    4.483407E-01  
 -3.464000E+03   -3.464000E+02   -2.085801E+00    2.729086E-03    4.532337E-01  
 -3.454000E+03   -3.454000E+02   -2.079780E+00    2.741058E-03    4.552220E-01  
 -3.444000E+03   -3.444000E+02   -2.073758E+00    2.549526E-03    4.234132E-01  
 -3.434000E+03   -3.434000E+02   -2.067737E+00    2.609944E-03    4.334472E-01  
 -3.424000E+03   -3.424000E+02   -2.061716E+00    2.507361E-03    4.164107E-01  
 -3.414000E+03   -3.414000E+02   -2.055694E+00    2.673663E-03    4.440293E-01  
 -3.404000E+03   -3.404000E+02   -2.049673E+00    2.916900E-03    4.844250E-01  
 -3.394000E+03   -3.394000E+02   -2.043651E+00    2.954284E-03    4.906335E-01  
 -3.384000E+03   -3.384000E+02   -2.037630E+00    2.934324E-03    4.873187E-01  
 -3.374000E+03   -3.374000E+02   -2.031609E+00    3.070995E-03    5.100164E-01  
 -3.364000E+03   -3.364000E+02   -2.025587E+00    3.237749E-03    5.377101E-01  
 -3.354000E+03   -3.354000E+02   -2.019566E+00    3.194852E-03    5.305860E-01  
 -3.344000E+03   -3.344000E+02   -2.013545E+00    3.481540E-03    5.781977E-01  
 -3.334000E+03   -3.334000E+02   -2.007523E+00    3.596167E-03    5.972344E-01  
 -3.324000E+03   -3.324000E+02   -2.001502E+00    3.663358E-03    6.083932E-01  
 -3.314000E+03   -3.314000E+02   -1.995481E+00    3.799517E-03    6.310059E-01  
 -3.304000E+03   -3.304000E+02   -1.989459E+00    3.760095E-03    6.244588E-01  
 -3.294000E+03   -3.294000E+02   -1.983438E+00    3.800494E-03    6.311682E-01  
 -3.284000E+03   -3.284000E+02   -1.977416E+00    3.903744E-03    6.483154E-01  
 -3.274000E+03   -3.274000E+02   -1.971395E+00    4.129509E-03    6.858094E-01  
 -3.264000E+03   -3.264000E+02   -1.965374E+00    3.987772E-03    6.622704E-01  
 -3.254000E+03   -3.254000E+02   -1.959352E+00    3.976805E-03    6.604491E-01  
 -3.244000E+03   -3.244000E+02   -1.953331E+00    3.974372E-03    6.600449E-01  
 -3.234000E+03   -3.234000E+02   -1.947310E+00    3.883814E-03    6.450056E-01  
 -3.224000E+03   -3.224000E+02   -1.941288E+00    4.256967E-03    7.069770E-01  
 -3.214000E+03   -3.214000E+02   -1.935267E+00    4.419802E-03    7.340199E-01  
 -3.204000E+03   -3.204000E+02   -1.929246E+00    4.222397E-03    7.012357E-01  
 -3.194000E+03   -3.194000E+02   -1.923224E+00    4.266914E-03    7.086289E-01  
 -3.184000E+03   -3.184000E+02   -1.917203E+00    4.371584E-03    7.260120E-01  
 -3.174000E+03   -3.174000E+02   -1.911181E+00    4.474700E-03    7.431370E-01  
 -3.164000E+03   -3.164000E+02   -1.905160E+00    4.634589E-03    7.696907E-01  
 -3.154000E+03   -3.154000E+02   -1.899139E+00    4.726844E-03    7.850119E-01  
 -3.144000E+03   -3.144000E+02   -1.893117E+00    4.761199E-03    7.907175E-01  
 -3.134000E+03   -3.134000E+02   -1.887096E+00    4.622220E-03    7.676365E-01  
 -3.124000E+03   -3.124000E+02   -1.881075E+00    4.502522E-03    7.477577E-01  
 -3.114000E+03   -3.114000E+02   -1.875053E+00    4.675088E-03    7.764165E-01  
 -3.104000E+03   -3.104000E+02   -1.869032E+00    4.815715E-03    7.997712E-01  
 -3.094000E+03   -3.094000E+02   -1.863011E+00    5.131445E-03    8.522061E-01  
 -3.084000E+03   -3.084000E+02   -1.856989E+00    5.273944E-03    8.758717E-01  
 -3.074000E+03   -3.074000E+02   -1.850968E+00    5.511654E-03    9.153495E-01  
 -3.064000E+03   -3.064000E+02   -1.844946E+00    5.690446E-03    9.450425E-01  
 -3.054000E+03   -3.054000E+02   -1.838925E+00    5.886245E-03    9.775599E-01  
