Program Mean-density FBM Gaussian Binned (procs as sets)
Integrated density distribution
force_weight= -0.25000000000000000
STEPDIS= GAU
STEPSIG= 1.0000000000000000
GAMMMA= 0.50000000000000000
NT= 1048576
L= 1000000.0000000000
NWALKERS_PER_SET= 64
NSETS= 120
IRINIT= 1
NCONF= 7680
FORCE_TYPE= LINEAR
FORCE_TEST= NONE
GRAD_FORM= SYMM
GRAD_DX= 1
GRAD_TEST= NONE
KILL_FBM_TIME= 1048576
WINDOW_WIDTH= 7
WALKER_SIGMA= 0.50000000000000000
WALKER_WIDTH= 1.5000000000000000
NBINS= 5000000
NTSTART= 0
NTEND= 1048576
REBIN_BINWIDTH_FACTOR= 100
x_rms(t_last=943947)= 30292.42479564817
==================================
 ibin            x               x/x_rms         P(|x|)          (x_rms/t_last)P
 -8.820890E+05   -8.820890E+04   -2.911913E+00    2.728512E-02    8.756133E-04  
 -8.819890E+05   -8.819890E+04   -2.911583E+00    3.144512E-02    1.009113E-03  
 -8.818890E+05   -8.818890E+04   -2.911253E+00    3.306202E-02    1.061001E-03  
 -8.817890E+05   -8.817890E+04   -2.910922E+00    3.447900E-02    1.106474E-03  
 -8.816890E+05   -8.816890E+04   -2.910592E+00    3.385573E-02    1.086472E-03  
 -8.815890E+05   -8.815890E+04   -2.910262E+00    3.375498E-02    1.083239E-03  
 -8.814890E+05   -8.814890E+04   -2.909932E+00    3.837249E-02    1.231421E-03  
 -8.813890E+05   -8.813890E+04   -2.909602E+00    3.517172E-02    1.128704E-03  
 -8.812890E+05   -8.812890E+04   -2.909272E+00    3.813960E-02    1.223947E-03  
 -8.811890E+05   -8.811890E+04   -2.908942E+00    3.636682E-02    1.167056E-03  
 -8.810890E+05   -8.810890E+04   -2.908612E+00    3.416594E-02    1.096427E-03  
 -8.809890E+05   -8.809890E+04   -2.908282E+00    3.466523E-02    1.112450E-03  
 -8.808890E+05   -8.808890E+04   -2.907951E+00    4.253295E-02    1.364935E-03  
 -8.807890E+05   -8.807890E+04   -2.907621E+00    4.957604E-02    1.590956E-03  
 -8.806890E+05   -8.806890E+04   -2.907291E+00    4.237376E-02    1.359826E-03  
 -8.805890E+05   -8.805890E+04   -2.906961E+00    4.231062E-02    1.357800E-03  
 -8.804890E+05   -8.804890E+04   -2.906631E+00    4.315139E-02    1.384781E-03  
 -8.803890E+05   -8.803890E+04   -2.906301E+00    4.770124E-02    1.530792E-03  
 -8.802890E+05   -8.802890E+04   -2.905971E+00    4.976400E-02    1.596988E-03  
 -8.801890E+05   -8.801890E+04   -2.905641E+00    5.397670E-02    1.732179E-03  
 -8.800890E+05   -8.800890E+04   -2.905311E+00    4.878903E-02    1.565700E-03  
 -8.799890E+05   -8.799890E+04   -2.904980E+00    4.456650E-02    1.430194E-03  
 -8.798890E+05   -8.798890E+04   -2.904650E+00    4.743408E-02    1.522218E-03  
 -8.797890E+05   -8.797890E+04   -2.904320E+00    4.803387E-02    1.541466E-03  
 -8.796890E+05   -8.796890E+04   -2.903990E+00    4.206797E-02    1.350013E-03  
 -8.795890E+05   -8.795890E+04   -2.903660E+00    4.296147E-02    1.378686E-03  
 -8.794890E+05   -8.794890E+04   -2.903330E+00    4.202247E-02    1.348553E-03  
 -8.793890E+05   -8.793890E+04   -2.903000E+00    4.149314E-02    1.331566E-03  
 -8.792890E+05   -8.792890E+04   -2.902670E+00    3.590729E-02    1.152309E-03  
 -8.791890E+05   -8.791890E+04   -2.902339E+00    3.946208E-02    1.266387E-03  
 -8.790890E+05   -8.790890E+04   -2.902009E+00    3.290204E-02    1.055867E-03  
 -8.789890E+05   -8.789890E+04   -2.901679E+00    3.378273E-02    1.084130E-03  
 -8.788890E+05   -8.788890E+04   -2.901349E+00    4.084928E-02    1.310904E-03  
 -8.787890E+05   -8.787890E+04   -2.901019E+00    3.636476E-02    1.166990E-03  
 -8.786890E+05   -8.786890E+04   -2.900689E+00    3.534120E-02    1.134143E-03  
 -8.785890E+05   -8.785890E+04   -2.900359E+00    3.514017E-02    1.127691E-03  
 -8.784890E+05   -8.784890E+04   -2.900029E+00    3.047876E-02    9.781011E-04  
 -8.783890E+05   -8.783890E+04   -2.899699E+00    3.093963E-02    9.928911E-04  
 -8.782890E+05   -8.782890E+04   -2.899368E+00    3.187241E-02    1.022825E-03  
 -8.781890E+05   -8.781890E+04   -2.899038E+00    3.356368E-02    1.077100E-03  
 -8.780890E+05   -8.780890E+04   -2.898708E+00    3.648257E-02    1.170771E-03  
 -8.779890E+05   -8.779890E+04   -2.898378E+00    3.392647E-02    1.088742E-03  
 -8.778890E+05   -8.778890E+04   -2.898048E+00    3.989065E-02    1.280140E-03  
 -8.777890E+05   -8.777890E+04   -2.897718E+00    3.861385E-02    1.239166E-03  
 -8.776890E+05   -8.776890E+04   -2.897388E+00    3.939402E-02    1.264203E-03  
 -8.775890E+05   -8.775890E+04   -2.897058E+00    3.727796E-02    1.196296E-03  
 -8.774890E+05   -8.774890E+04   -2.896728E+00    3.763662E-02    1.207806E-03  
 -8.773890E+05   -8.773890E+04   -2.896397E+00    3.207284E-02    1.029257E-03  
 -8.772890E+05   -8.772890E+04   -2.896067E+00    3.369367E-02    1.081272E-03  
 -8.771890E+05   -8.771890E+04   -2.895737E+00    3.644220E-02    1.169475E-03  
 -8.770890E+05   -8.770890E+04   -2.895407E+00    3.200111E-02    1.026955E-03  
 -8.769890E+05   -8.769890E+04   -2.895077E+00    3.666103E-02    1.176498E-03  
 -8.768890E+05   -8.768890E+04   -2.894747E+00    3.574201E-02    1.147005E-03  
 -8.767890E+05   -8.767890E+04   -2.894417E+00    3.948291E-02    1.267055E-03  
 -8.766890E+05   -8.766890E+04   -2.894087E+00    3.847804E-02    1.234808E-03  
 -8.765890E+05   -8.765890E+04   -2.893756E+00    3.357441E-02    1.077444E-03  
 -8.764890E+05   -8.764890E+04   -2.893426E+00    3.498016E-02    1.122557E-03  
 -8.763890E+05   -8.763890E+04   -2.893096E+00    3.074445E-02    9.866275E-04  
 -8.762890E+05   -8.762890E+04   -2.892766E+00    3.222253E-02    1.034061E-03  
 -8.761890E+05   -8.761890E+04   -2.892436E+00    3.815904E-02    1.224571E-03  
 -8.760890E+05   -8.760890E+04   -2.892106E+00    3.993636E-02    1.281607E-03  
 -8.759890E+05   -8.759890E+04   -2.891776E+00    3.814742E-02    1.224198E-03  
 -8.758890E+05   -8.758890E+04   -2.891446E+00    3.647050E-02    1.170383E-03  
 -8.757890E+05   -8.757890E+04   -2.891116E+00    3.771539E-02    1.210333E-03  
 -8.756890E+05   -8.756890E+04   -2.890785E+00    3.804016E-02    1.220756E-03  
 -8.755890E+05   -8.755890E+04   -2.890455E+00    4.057999E-02    1.302262E-03  
 -8.754890E+05   -8.754890E+04   -2.890125E+00    3.800593E-02    1.219657E-03  
 -8.753890E+05   -8.753890E+04   -2.889795E+00    3.831945E-02    1.229719E-03  
 -8.752890E+05   -8.752890E+04   -2.889465E+00    3.205518E-02    1.028690E-03  
 -8.751890E+05   -8.751890E+04   -2.889135E+00    3.665574E-02    1.176328E-03  
 -8.750890E+05   -8.750890E+04   -2.888805E+00    3.502533E-02    1.124006E-03  
 -8.749890E+05   -8.749890E+04   -2.888475E+00    3.744108E-02    1.201531E-03  
 -8.748890E+05   -8.748890E+04   -2.888144E+00    3.656629E-02    1.173458E-03  
 -8.747890E+05   -8.747890E+04   -2.887814E+00    4.635719E-02    1.487659E-03  
 -8.746890E+05   -8.746890E+04   -2.887484E+00    4.488642E-02    1.440461E-03  
 -8.745890E+05   -8.745890E+04   -2.887154E+00    4.384902E-02    1.407169E-03  
 -8.744890E+05   -8.744890E+04   -2.886824E+00    4.782035E-02    1.534614E-03  
 -8.743890E+05   -8.743890E+04   -2.886494E+00    4.821601E-02    1.547311E-03  
 -8.742890E+05   -8.742890E+04   -2.886164E+00    3.765232E-02    1.208310E-03  
 -8.741890E+05   -8.741890E+04   -2.885834E+00    3.988878E-02    1.280080E-03  
 -8.740890E+05   -8.740890E+04   -2.885504E+00    4.157025E-02    1.334041E-03  
 -8.739890E+05   -8.739890E+04   -2.885173E+00    3.973253E-02    1.275066E-03  
 -8.738890E+05   -8.738890E+04   -2.884843E+00    3.527269E-02    1.131944E-03  
 -8.737890E+05   -8.737890E+04   -2.884513E+00    3.768493E-02    1.209356E-03  
 -8.736890E+05   -8.736890E+04   -2.884183E+00    4.197752E-02    1.347111E-03  
 -8.735890E+05   -8.735890E+04   -2.883853E+00    3.928792E-02    1.260798E-03  
 -8.734890E+05   -8.734890E+04   -2.883523E+00    4.593024E-02    1.473958E-03  
 -8.733890E+05   -8.733890E+04   -2.883193E+00    4.539922E-02    1.456917E-03  
 -8.732890E+05   -8.732890E+04   -2.882863E+00    4.417154E-02    1.417519E-03  
 -8.731890E+05   -8.731890E+04   -2.882533E+00    4.312202E-02    1.383839E-03  
 -8.730890E+05   -8.730890E+04   -2.882202E+00    4.184411E-02    1.342829E-03  
 -8.729890E+05   -8.729890E+04   -2.881872E+00    4.091753E-02    1.313094E-03  
 -8.728890E+05   -8.728890E+04   -2.881542E+00    3.760997E-02    1.206950E-03  
 -8.727890E+05   -8.727890E+04   -2.881212E+00    3.213847E-02    1.031363E-03  
 -8.726890E+05   -8.726890E+04   -2.880882E+00    3.498700E-02    1.122776E-03  
 -8.725890E+05   -8.725890E+04   -2.880552E+00    3.583444E-02    1.149971E-03  
 -8.724890E+05   -8.724890E+04   -2.880222E+00    3.950162E-02    1.267656E-03  
 -8.723890E+05   -8.723890E+04   -2.879892E+00    4.084749E-02    1.310846E-03  
 -8.722890E+05   -8.722890E+04   -2.879561E+00    3.903731E-02    1.252756E-03  
 -8.721890E+05   -8.721890E+04   -2.879231E+00    4.516479E-02    1.449394E-03  
 -8.720890E+05   -8.720890E+04   -2.878901E+00    4.305918E-02    1.381822E-03  
 -8.719890E+05   -8.719890E+04   -2.878571E+00    4.282759E-02    1.374390E-03  
 -8.718890E+05   -8.718890E+04   -2.878241E+00    4.386872E-02    1.407801E-03  
 -8.717890E+05   -8.717890E+04   -2.877911E+00    4.370542E-02    1.402561E-03  
 -8.716890E+05   -8.716890E+04   -2.877581E+00    4.220101E-02    1.354283E-03  
 -8.715890E+05   -8.715890E+04   -2.877251E+00    4.407345E-02    1.414372E-03  
 -8.714890E+05   -8.714890E+04   -2.876921E+00    3.916247E-02    1.256772E-03  
 -8.713890E+05   -8.713890E+04   -2.876590E+00    3.419394E-02    1.097326E-03  
 -8.712890E+05   -8.712890E+04   -2.876260E+00    3.362028E-02    1.078916E-03  
 -8.711890E+05   -8.711890E+04   -2.875930E+00    3.706171E-02    1.189356E-03  
 -8.710890E+05   -8.710890E+04   -2.875600E+00    3.936713E-02    1.263340E-03  
 -8.709890E+05   -8.709890E+04   -2.875270E+00    4.142304E-02    1.329317E-03  
 -8.708890E+05   -8.708890E+04   -2.874940E+00    3.691339E-02    1.184596E-03  
 -8.707890E+05   -8.707890E+04   -2.874610E+00    3.917780E-02    1.257264E-03  
 -8.706890E+05   -8.706890E+04   -2.874280E+00    4.337610E-02    1.391993E-03  
 -8.705890E+05   -8.705890E+04   -2.873950E+00    5.047164E-02    1.619697E-03  
 -8.704890E+05   -8.704890E+04   -2.873619E+00    4.267705E-02    1.369559E-03  
 -8.703890E+05   -8.703890E+04   -2.873289E+00    4.485402E-02    1.439421E-03  
 -8.702890E+05   -8.702890E+04   -2.872959E+00    4.574795E-02    1.468108E-03  
 -8.701890E+05   -8.701890E+04   -2.872629E+00    4.303328E-02    1.380991E-03  
 -8.700890E+05   -8.700890E+04   -2.872299E+00    4.727931E-02    1.517252E-03  
 -8.699890E+05   -8.699890E+04   -2.871969E+00    4.127860E-02    1.324681E-03  
 -8.698890E+05   -8.698890E+04   -2.871639E+00    4.076746E-02    1.308278E-03  
 -8.697890E+05   -8.697890E+04   -2.871309E+00    4.605742E-02    1.478040E-03  
 -8.696890E+05   -8.696890E+04   -2.870978E+00    5.038249E-02    1.616836E-03  
 -8.695890E+05   -8.695890E+04   -2.870648E+00    4.817671E-02    1.546050E-03  
 -8.694890E+05   -8.694890E+04   -2.870318E+00    4.934836E-02    1.583650E-03  
 -8.693890E+05   -8.693890E+04   -2.869988E+00    4.451953E-02    1.428687E-03  
 -8.692890E+05   -8.692890E+04   -2.869658E+00    3.814133E-02    1.224002E-03  
 -8.691890E+05   -8.691890E+04   -2.869328E+00    3.405308E-02    1.092805E-03  
 -8.690890E+05   -8.690890E+04   -2.868998E+00    3.710741E-02    1.190823E-03  
 -8.689890E+05   -8.689890E+04   -2.868668E+00    4.081217E-02    1.309713E-03  
 -8.688890E+05   -8.688890E+04   -2.868338E+00    3.832152E-02    1.229785E-03  
 -8.687890E+05   -8.687890E+04   -2.868007E+00    4.094469E-02    1.313966E-03  
 -8.686890E+05   -8.686890E+04   -2.867677E+00    4.041856E-02    1.297081E-03  
 -8.685890E+05   -8.685890E+04   -2.867347E+00    4.111236E-02    1.319346E-03  
 -8.684890E+05   -8.684890E+04   -2.867017E+00    4.072250E-02    1.306835E-03  
 -8.683890E+05   -8.683890E+04   -2.866687E+00    4.413811E-02    1.416447E-03  
 -8.682890E+05   -8.682890E+04   -2.866357E+00    4.947030E-02    1.587563E-03  
 -8.681890E+05   -8.681890E+04   -2.866027E+00    4.427476E-02    1.420832E-03  
 -8.680890E+05   -8.680890E+04   -2.865697E+00    3.831859E-02    1.229691E-03  
 -8.679890E+05   -8.679890E+04   -2.865367E+00    3.683039E-02    1.181933E-03  
 -8.678890E+05   -8.678890E+04   -2.865036E+00    4.491906E-02    1.441508E-03  
 -8.677890E+05   -8.677890E+04   -2.864706E+00    4.231529E-02    1.357950E-03  
 -8.676890E+05   -8.676890E+04   -2.864376E+00    4.561116E-02    1.463718E-03  
 -8.675890E+05   -8.675890E+04   -2.864046E+00    4.699103E-02    1.508000E-03  
 -8.674890E+05   -8.674890E+04   -2.863716E+00    4.582337E-02    1.470528E-03  
 -8.673890E+05   -8.673890E+04   -2.863386E+00    4.807073E-02    1.542649E-03  
 -8.672890E+05   -8.672890E+04   -2.863056E+00    4.522381E-02    1.451288E-03  
 -8.671890E+05   -8.671890E+04   -2.862726E+00    4.457901E-02    1.430595E-03  
 -8.670890E+05   -8.670890E+04   -2.862395E+00    4.124790E-02    1.323696E-03  
 -8.669890E+05   -8.669890E+04   -2.862065E+00    3.927308E-02    1.260322E-03  
 -8.668890E+05   -8.668890E+04   -2.861735E+00    4.381835E-02    1.406185E-03  
 -8.667890E+05   -8.667890E+04   -2.861405E+00    5.310678E-02    1.704262E-03  
 -8.666890E+05   -8.666890E+04   -2.861075E+00    4.913211E-02    1.576710E-03  
 -8.665890E+05   -8.665890E+04   -2.860745E+00    4.811397E-02    1.544037E-03  
 -8.664890E+05   -8.664890E+04   -2.860415E+00    4.552488E-02    1.460950E-03  
 -8.663890E+05   -8.663890E+04   -2.860085E+00    5.084012E-02    1.631522E-03  
 -8.662890E+05   -8.662890E+04   -2.859755E+00    5.315652E-02    1.705858E-03  
 -8.661890E+05   -8.661890E+04   -2.859424E+00    5.364205E-02    1.721440E-03  
 -8.660890E+05   -8.660890E+04   -2.859094E+00    5.484813E-02    1.760144E-03  
 -8.659890E+05   -8.659890E+04   -2.858764E+00    4.989013E-02    1.601036E-03  
 -8.658890E+05   -8.658890E+04   -2.858434E+00    4.848090E-02    1.555812E-03  
 -8.657890E+05   -8.657890E+04   -2.858104E+00    5.030413E-02    1.614322E-03  
 -8.656890E+05   -8.656890E+04   -2.857774E+00    5.255176E-02    1.686451E-03  
 -8.655890E+05   -8.655890E+04   -2.857444E+00    4.423345E-02    1.419506E-03  
 -8.654890E+05   -8.654890E+04   -2.857114E+00    4.637060E-02    1.488090E-03  
 -8.653890E+05   -8.653890E+04   -2.856784E+00    4.766729E-02    1.529702E-03  
 -8.652890E+05   -8.652890E+04   -2.856453E+00    4.624637E-02    1.484103E-03  
 -8.651890E+05   -8.651890E+04   -2.856123E+00    4.445198E-02    1.426519E-03  
 -8.650890E+05   -8.650890E+04   -2.855793E+00    4.847837E-02    1.555731E-03  
 -8.649890E+05   -8.649890E+04   -2.855463E+00    5.311273E-02    1.704453E-03  
 -8.648890E+05   -8.648890E+04   -2.855133E+00    5.766452E-02    1.850526E-03  
 -8.647890E+05   -8.647890E+04   -2.854803E+00    5.874082E-02    1.885065E-03  
 -8.646890E+05   -8.646890E+04   -2.854473E+00    5.558336E-02    1.783739E-03  
 -8.645890E+05   -8.645890E+04   -2.854143E+00    5.339029E-02    1.713360E-03  
 -8.644890E+05   -8.644890E+04   -2.853812E+00    5.074686E-02    1.628529E-03  
 -8.643890E+05   -8.643890E+04   -2.853482E+00    5.119104E-02    1.642784E-03  
 -8.642890E+05   -8.642890E+04   -2.853152E+00    4.954361E-02    1.589916E-03  
 -8.641890E+05   -8.641890E+04   -2.852822E+00    4.983748E-02    1.599346E-03  
 -8.640890E+05   -8.640890E+04   -2.852492E+00    5.208197E-02    1.671375E-03  
 -8.639890E+05   -8.639890E+04   -2.852162E+00    5.532502E-02    1.775448E-03  
 -8.638890E+05   -8.638890E+04   -2.851832E+00    5.215415E-02    1.673691E-03  
 -8.637890E+05   -8.637890E+04   -2.851502E+00    4.942619E-02    1.586148E-03  
 -8.636890E+05   -8.636890E+04   -2.851172E+00    5.171222E-02    1.659509E-03  
 -8.635890E+05   -8.635890E+04   -2.850841E+00    5.590992E-02    1.794218E-03  
 -8.634890E+05   -8.634890E+04   -2.850511E+00    4.889608E-02    1.569136E-03  
 -8.633890E+05   -8.633890E+04   -2.850181E+00    5.672762E-02    1.820459E-03  
 -8.632890E+05   -8.632890E+04   -2.849851E+00    5.719442E-02    1.835439E-03  
 -8.631890E+05   -8.631890E+04   -2.849521E+00    5.146835E-02    1.651683E-03  
 -8.630890E+05   -8.630890E+04   -2.849191E+00    5.465284E-02    1.753877E-03  
 -8.629890E+05   -8.629890E+04   -2.848861E+00    5.779528E-02    1.854722E-03  
 -8.628890E+05   -8.628890E+04   -2.848531E+00    5.552041E-02    1.781719E-03  
 -8.627890E+05   -8.627890E+04   -2.848201E+00    6.071070E-02    1.948281E-03  
 -8.626890E+05   -8.626890E+04   -2.847870E+00    5.540065E-02    1.777875E-03  
 -8.625890E+05   -8.625890E+04   -2.847540E+00    5.553865E-02    1.782304E-03  
 -8.624890E+05   -8.624890E+04   -2.847210E+00    5.120766E-02    1.643317E-03  
 -8.623890E+05   -8.623890E+04   -2.846880E+00    5.291250E-02    1.698028E-03  
 -8.622890E+05   -8.622890E+04   -2.846550E+00    5.434672E-02    1.744053E-03  
 -8.621890E+05   -8.621890E+04   -2.846220E+00    5.017952E-02    1.610323E-03  
 -8.620890E+05   -8.620890E+04   -2.845890E+00    4.827787E-02    1.549296E-03  
 -8.619890E+05   -8.619890E+04   -2.845560E+00    4.967278E-02    1.594061E-03  
 -8.618890E+05   -8.618890E+04   -2.845229E+00    4.987057E-02    1.600408E-03  
 -8.617890E+05   -8.617890E+04   -2.844899E+00    5.396084E-02    1.731670E-03  
 -8.616890E+05   -8.616890E+04   -2.844569E+00    5.409917E-02    1.736109E-03  
 -8.615890E+05   -8.615890E+04   -2.844239E+00    4.645557E-02    1.490817E-03  
 -8.614890E+05   -8.614890E+04   -2.843909E+00    5.287333E-02    1.696770E-03  
 -8.613890E+05   -8.613890E+04   -2.843579E+00    4.983603E-02    1.599300E-03  
 -8.612890E+05   -8.612890E+04   -2.843249E+00    4.746671E-02    1.523265E-03  
 -8.611890E+05   -8.611890E+04   -2.842919E+00    5.367426E-02    1.722473E-03  
 -8.610890E+05   -8.610890E+04   -2.842589E+00    5.557789E-02    1.783563E-03  
 -8.609890E+05   -8.609890E+04   -2.842258E+00    5.897525E-02    1.892589E-03  
 -8.608890E+05   -8.608890E+04   -2.841928E+00    5.785584E-02    1.856665E-03  
 -8.607890E+05   -8.607890E+04   -2.841598E+00    5.127004E-02    1.645319E-03  
 -8.606890E+05   -8.606890E+04   -2.841268E+00    5.152498E-02    1.653500E-03  
 -8.605890E+05   -8.605890E+04   -2.840938E+00    4.832756E-02    1.550891E-03  
 -8.604890E+05   -8.604890E+04   -2.840608E+00    5.244251E-02    1.682945E-03  
 -8.603890E+05   -8.603890E+04   -2.840278E+00    5.230075E-02    1.678396E-03  
 -8.602890E+05   -8.602890E+04   -2.839948E+00    5.074284E-02    1.628400E-03  
 -8.601890E+05   -8.601890E+04   -2.839618E+00    5.233438E-02    1.679475E-03  
 -8.600890E+05   -8.600890E+04   -2.839287E+00    4.991769E-02    1.601920E-03  
 -8.599890E+05   -8.599890E+04   -2.838957E+00    5.409732E-02    1.736050E-03  
 -8.598890E+05   -8.598890E+04   -2.838627E+00    4.913130E-02    1.576684E-03  
 -8.597890E+05   -8.597890E+04   -2.838297E+00    5.269311E-02    1.690987E-03  
 -8.596890E+05   -8.596890E+04   -2.837967E+00    5.045140E-02    1.619048E-03  
 -8.595890E+05   -8.595890E+04   -2.837637E+00    5.506152E-02    1.766992E-03  
 -8.594890E+05   -8.594890E+04   -2.837307E+00    5.712641E-02    1.833257E-03  
 -8.593890E+05   -8.593890E+04   -2.836977E+00    6.042635E-02    1.939156E-03  
 -8.592890E+05   -8.592890E+04   -2.836646E+00    5.434830E-02    1.744104E-03  
 -8.591890E+05   -8.591890E+04   -2.836316E+00    5.159824E-02    1.655851E-03  
 -8.590890E+05   -8.590890E+04   -2.835986E+00    5.209766E-02    1.671878E-03  
 -8.589890E+05   -8.589890E+04   -2.835656E+00    5.132327E-02    1.647027E-03  
 -8.588890E+05   -8.588890E+04   -2.835326E+00    5.556677E-02    1.783206E-03  
 -8.587890E+05   -8.587890E+04   -2.834996E+00    5.258464E-02    1.687506E-03  
 -8.586890E+05   -8.586890E+04   -2.834666E+00    4.943902E-02    1.586559E-03  
 -8.585890E+05   -8.585890E+04   -2.834336E+00    4.985110E-02    1.599783E-03  
 -8.584890E+05   -8.584890E+04   -2.834006E+00    4.582880E-02    1.470703E-03  
 -8.583890E+05   -8.583890E+04   -2.833675E+00    5.168283E-02    1.658566E-03  
 -8.582890E+05   -8.582890E+04   -2.833345E+00    4.761362E-02    1.527980E-03  
 -8.581890E+05   -8.581890E+04   -2.833015E+00    4.768820E-02    1.530373E-03  
 -8.580890E+05   -8.580890E+04   -2.832685E+00    5.073533E-02    1.628159E-03  
 -8.579890E+05   -8.579890E+04   -2.832355E+00    4.936261E-02    1.584107E-03  
 -8.578890E+05   -8.578890E+04   -2.832025E+00    5.126465E-02    1.645146E-03  
 -8.577890E+05   -8.577890E+04   -2.831695E+00    4.693658E-02    1.506253E-03  
 -8.576890E+05   -8.576890E+04   -2.831365E+00    4.845217E-02    1.554890E-03  
 -8.575890E+05   -8.575890E+04   -2.831035E+00    4.515023E-02    1.448927E-03  
 -8.574890E+05   -8.574890E+04   -2.830704E+00    4.411189E-02    1.415605E-03  
 -8.573890E+05   -8.573890E+04   -2.830374E+00    5.103762E-02    1.637860E-03  
 -8.572890E+05   -8.572890E+04   -2.830044E+00    5.135889E-02    1.648170E-03  
 -8.571890E+05   -8.571890E+04   -2.829714E+00    4.921904E-02    1.579500E-03  
 -8.570890E+05   -8.570890E+04   -2.829384E+00    4.612247E-02    1.480127E-03  
 -8.569890E+05   -8.569890E+04   -2.829054E+00    4.726776E-02    1.516881E-03  
 -8.568890E+05   -8.568890E+04   -2.828724E+00    4.397393E-02    1.411178E-03  
 -8.567890E+05   -8.567890E+04   -2.828394E+00    4.910855E-02    1.575954E-03  
 -8.566890E+05   -8.566890E+04   -2.828063E+00    5.056381E-02    1.622655E-03  
 -8.565890E+05   -8.565890E+04   -2.827733E+00    5.135756E-02    1.648127E-03  
 -8.564890E+05   -8.564890E+04   -2.827403E+00    5.609544E-02    1.800172E-03  
 -8.563890E+05   -8.563890E+04   -2.827073E+00    5.662197E-02    1.817069E-03  
 -8.562890E+05   -8.562890E+04   -2.826743E+00    5.611691E-02    1.800861E-03  
 -8.561890E+05   -8.561890E+04   -2.826413E+00    5.979275E-02    1.918823E-03  
 -8.560890E+05   -8.560890E+04   -2.826083E+00    5.259491E-02    1.687836E-03  
 -8.559890E+05   -8.559890E+04   -2.825753E+00    5.292276E-02    1.698357E-03  
 -8.558890E+05   -8.558890E+04   -2.825423E+00    5.587382E-02    1.793060E-03  
 -8.557890E+05   -8.557890E+04   -2.825092E+00    5.616535E-02    1.802415E-03  
 -8.556890E+05   -8.556890E+04   -2.824762E+00    5.223398E-02    1.676253E-03  
 -8.555890E+05   -8.555890E+04   -2.824432E+00    4.547879E-02    1.459470E-03  
 -8.554890E+05   -8.554890E+04   -2.824102E+00    4.138030E-02    1.327945E-03  
 -8.553890E+05   -8.553890E+04   -2.823772E+00    4.115154E-02    1.320604E-03  
 -8.552890E+05   -8.552890E+04   -2.823442E+00    4.121255E-02    1.322562E-03  
 -8.551890E+05   -8.551890E+04   -2.823112E+00    4.120403E-02    1.322288E-03  
 -8.550890E+05   -8.550890E+04   -2.822782E+00    4.710970E-02    1.511808E-03  
 -8.549890E+05   -8.549890E+04   -2.822452E+00    4.669819E-02    1.498602E-03  
 -8.548890E+05   -8.548890E+04   -2.822121E+00    4.382586E-02    1.406426E-03  
 -8.547890E+05   -8.547890E+04   -2.821791E+00    4.770463E-02    1.530901E-03  
 -8.546890E+05   -8.546890E+04   -2.821461E+00    4.363631E-02    1.400343E-03  
 -8.545890E+05   -8.545890E+04   -2.821131E+00    4.905664E-02    1.574288E-03  
 -8.544890E+05   -8.544890E+04   -2.820801E+00    5.418752E-02    1.738944E-03  
 -8.543890E+05   -8.543890E+04   -2.820471E+00    4.723070E-02    1.515692E-03  
 -8.542890E+05   -8.542890E+04   -2.820141E+00    4.399782E-02    1.411944E-03  
 -8.541890E+05   -8.541890E+04   -2.819811E+00    4.832311E-02    1.550748E-03  
 -8.540890E+05   -8.540890E+04   -2.819480E+00    4.974112E-02    1.596254E-03  
 -8.539890E+05   -8.539890E+04   -2.819150E+00    4.789272E-02    1.536937E-03  
 -8.538890E+05   -8.538890E+04   -2.818820E+00    4.335647E-02    1.391363E-03  
 -8.537890E+05   -8.537890E+04   -2.818490E+00    3.583040E-02    1.149842E-03  
 -8.536890E+05   -8.536890E+04   -2.818160E+00    3.718402E-02    1.193281E-03  
 -8.535890E+05   -8.535890E+04   -2.817830E+00    4.306321E-02    1.381952E-03  
 -8.534890E+05   -8.534890E+04   -2.817500E+00    3.634564E-02    1.166376E-03  
 -8.533890E+05   -8.533890E+04   -2.817170E+00    3.734273E-02    1.198374E-03  
 -8.532890E+05   -8.532890E+04   -2.816840E+00    4.415253E-02    1.416909E-03  
 -8.531890E+05   -8.531890E+04   -2.816509E+00    4.430235E-02    1.421717E-03  
 -8.530890E+05   -8.530890E+04   -2.816179E+00    4.346263E-02    1.394770E-03  
 -8.529890E+05   -8.529890E+04   -2.815849E+00    4.275140E-02    1.371945E-03  
 -8.528890E+05   -8.528890E+04   -2.815519E+00    4.438999E-02    1.424530E-03  
 -8.527890E+05   -8.527890E+04   -2.815189E+00    4.326087E-02    1.388295E-03  
 -8.526890E+05   -8.526890E+04   -2.814859E+00    4.516025E-02    1.449248E-03  
 -8.525890E+05   -8.525890E+04   -2.814529E+00    4.386100E-02    1.407554E-03  
 -8.524890E+05   -8.524890E+04   -2.814199E+00    4.973248E-02    1.595977E-03  
 -8.523890E+05   -8.523890E+04   -2.813869E+00    4.505074E-02    1.445734E-03  
 -8.522890E+05   -8.522890E+04   -2.813538E+00    4.509709E-02    1.447221E-03  
 -8.521890E+05   -8.521890E+04   -2.813208E+00    4.264261E-02    1.368454E-03  
 -8.520890E+05   -8.520890E+04   -2.812878E+00    4.200032E-02    1.347842E-03  
 -8.519890E+05   -8.519890E+04   -2.812548E+00    4.349620E-02    1.395847E-03  
