Program Mean-density FBM Gaussian Binned (procs as sets)
Integrated density distribution
force_weight= -0.25000000000000000
STEPDIS= GAU
STEPSIG= 1.0000000000000000
GAMMMA= 1.0000000000000000
NT= 8388608
L= 1000000.0000000000
NWALKERS_PER_SET= 64
NSETS= 480
IRINIT= 1
NCONF= 30720
FORCE_TYPE= LINEAR
FORCE_TEST= NONE
GRAD_FORM= SYMM
GRAD_DX= 1
GRAD_TEST= NONE
KILL_FBM_TIME= 8388608
WALKER_SIGMA= 0.50000000000000000
WALKER_WIDTH= 1.5000000000000000
NBINS= 5000000
NTSTART= 0
NTEND= 8388608
REBIN_BINWIDTH_FACTOR= 10
x_rms(t_last=7551573)= 9939.914486553695
==================================
 ibin            x               x/x_rms         P(|x|)          (x_rms/t_last)P
 -1.969970E+05   -1.969970E+04   -1.981878E+00    1.034887E-02    1.362191E-05  
 -1.969870E+05   -1.969870E+04   -1.981778E+00    9.876615E-03    1.300030E-05  
 -1.969770E+05   -1.969770E+04   -1.981677E+00    9.862654E-03    1.298192E-05  
 -1.969670E+05   -1.969670E+04   -1.981576E+00    1.008905E-02    1.327992E-05  
 -1.969570E+05   -1.969570E+04   -1.981476E+00    1.086568E-02    1.430218E-05  
 -1.969470E+05   -1.969470E+04   -1.981375E+00    1.191785E-02    1.568712E-05  
 -1.969370E+05   -1.969370E+04   -1.981275E+00    1.266497E-02    1.667052E-05  
 -1.969270E+05   -1.969270E+04   -1.981174E+00    1.249124E-02    1.644186E-05  
 -1.969170E+05   -1.969170E+04   -1.981073E+00    1.262737E-02    1.662104E-05  
 -1.969070E+05   -1.969070E+04   -1.980973E+00    1.240639E-02    1.633016E-05  
 -1.968970E+05   -1.968970E+04   -1.980872E+00    1.291971E-02    1.700583E-05  
 -1.968870E+05   -1.968870E+04   -1.980772E+00    1.343746E-02    1.768733E-05  
 -1.968770E+05   -1.968770E+04   -1.980671E+00    1.380979E-02    1.817743E-05  
 -1.968670E+05   -1.968670E+04   -1.980570E+00    1.400969E-02    1.844055E-05  
 -1.968570E+05   -1.968570E+04   -1.980470E+00    1.404934E-02    1.849273E-05  
 -1.968470E+05   -1.968470E+04   -1.980369E+00    1.418648E-02    1.867324E-05  
 -1.968370E+05   -1.968370E+04   -1.980269E+00    1.476482E-02    1.943450E-05  
 -1.968270E+05   -1.968270E+04   -1.980168E+00    1.608668E-02    2.117443E-05  
 -1.968170E+05   -1.968170E+04   -1.980067E+00    1.668094E-02    2.195663E-05  
 -1.968070E+05   -1.968070E+04   -1.979967E+00    1.511867E-02    1.990027E-05  
 -1.967970E+05   -1.967970E+04   -1.979866E+00    1.432208E-02    1.885173E-05  
 -1.967870E+05   -1.967870E+04   -1.979766E+00    1.363795E-02    1.795124E-05  
 -1.967770E+05   -1.967770E+04   -1.979665E+00    1.289247E-02    1.696998E-05  
 -1.967670E+05   -1.967670E+04   -1.979564E+00    1.301199E-02    1.712730E-05  
 -1.967570E+05   -1.967570E+04   -1.979464E+00    1.389869E-02    1.829445E-05  
 -1.967470E+05   -1.967470E+04   -1.979363E+00    1.409278E-02    1.854992E-05  
 -1.967370E+05   -1.967370E+04   -1.979263E+00    1.490935E-02    1.962474E-05  
 -1.967270E+05   -1.967270E+04   -1.979162E+00    1.454851E-02    1.914977E-05  
 -1.967170E+05   -1.967170E+04   -1.979061E+00    1.382348E-02    1.819544E-05  
 -1.967070E+05   -1.967070E+04   -1.978961E+00    1.281006E-02    1.686151E-05  
 -1.966970E+05   -1.966970E+04   -1.978860E+00    1.205964E-02    1.587375E-05  
 -1.966870E+05   -1.966870E+04   -1.978759E+00    1.158050E-02    1.524307E-05  
 -1.966770E+05   -1.966770E+04   -1.978659E+00    1.128869E-02    1.485898E-05  
 -1.966670E+05   -1.966670E+04   -1.978558E+00    1.112662E-02    1.464564E-05  
 -1.966570E+05   -1.966570E+04   -1.978458E+00    1.144675E-02    1.506702E-05  
 -1.966470E+05   -1.966470E+04   -1.978357E+00    1.029185E-02    1.354685E-05  
 -1.966370E+05   -1.966370E+04   -1.978256E+00    9.611354E-03    1.265114E-05  
 -1.966270E+05   -1.966270E+04   -1.978156E+00    1.037049E-02    1.365037E-05  
 -1.966170E+05   -1.966170E+04   -1.978055E+00    1.131866E-02    1.489842E-05  
 -1.966070E+05   -1.966070E+04   -1.977955E+00    1.167581E-02    1.536853E-05  
 -1.965970E+05   -1.965970E+04   -1.977854E+00    1.159533E-02    1.526260E-05  
 -1.965870E+05   -1.965870E+04   -1.977753E+00    1.112045E-02    1.463752E-05  
 -1.965770E+05   -1.965770E+04   -1.977653E+00    1.208549E-02    1.590778E-05  
 -1.965670E+05   -1.965670E+04   -1.977552E+00    1.321240E-02    1.739110E-05  
 -1.965570E+05   -1.965570E+04   -1.977452E+00    1.324664E-02    1.743616E-05  
 -1.965470E+05   -1.965470E+04   -1.977351E+00    1.279621E-02    1.684328E-05  
 -1.965370E+05   -1.965370E+04   -1.977250E+00    1.248418E-02    1.643256E-05  
 -1.965270E+05   -1.965270E+04   -1.977150E+00    1.265213E-02    1.665363E-05  
 -1.965170E+05   -1.965170E+04   -1.977049E+00    1.303867E-02    1.716242E-05  
 -1.965070E+05   -1.965070E+04   -1.976949E+00    1.256462E-02    1.653844E-05  
 -1.964970E+05   -1.964970E+04   -1.976848E+00    1.255262E-02    1.652265E-05  
 -1.964870E+05   -1.964870E+04   -1.976747E+00    1.221588E-02    1.607940E-05  
 -1.964770E+05   -1.964770E+04   -1.976647E+00    1.175725E-02    1.547572E-05  
 -1.964670E+05   -1.964670E+04   -1.976546E+00    1.269109E-02    1.670491E-05  
 -1.964570E+05   -1.964570E+04   -1.976446E+00    1.381502E-02    1.818431E-05  
 -1.964470E+05   -1.964470E+04   -1.976345E+00    1.433635E-02    1.887052E-05  
 -1.964370E+05   -1.964370E+04   -1.976244E+00    1.504170E-02    1.979895E-05  
 -1.964270E+05   -1.964270E+04   -1.976144E+00    1.638722E-02    2.157002E-05  
 -1.964170E+05   -1.964170E+04   -1.976043E+00    1.727477E-02    2.273827E-05  
 -1.964070E+05   -1.964070E+04   -1.975943E+00    1.788292E-02    2.353877E-05  
 -1.963970E+05   -1.963970E+04   -1.975842E+00    1.783914E-02    2.348113E-05  
 -1.963870E+05   -1.963870E+04   -1.975741E+00    1.803371E-02    2.373724E-05  
 -1.963770E+05   -1.963770E+04   -1.975641E+00    1.914721E-02    2.520291E-05  
 -1.963670E+05   -1.963670E+04   -1.975540E+00    2.024932E-02    2.665359E-05  
 -1.963570E+05   -1.963570E+04   -1.975440E+00    1.976399E-02    2.601477E-05  
 -1.963470E+05   -1.963470E+04   -1.975339E+00    1.985490E-02    2.613442E-05  
 -1.963370E+05   -1.963370E+04   -1.975238E+00    1.993336E-02    2.623769E-05  
 -1.963270E+05   -1.963270E+04   -1.975138E+00    2.009260E-02    2.644730E-05  
 -1.963170E+05   -1.963170E+04   -1.975037E+00    1.962091E-02    2.582642E-05  
 -1.963070E+05   -1.963070E+04   -1.974937E+00    1.958998E-02    2.578571E-05  
 -1.962970E+05   -1.962970E+04   -1.974836E+00    2.031252E-02    2.673678E-05  
 -1.962870E+05   -1.962870E+04   -1.974735E+00    2.056147E-02    2.706447E-05  
 -1.962770E+05   -1.962770E+04   -1.974635E+00    2.009007E-02    2.644397E-05  
 -1.962670E+05   -1.962670E+04   -1.974534E+00    2.071588E-02    2.726770E-05  
 -1.962570E+05   -1.962570E+04   -1.974433E+00    2.120067E-02    2.790583E-05  
 -1.962470E+05   -1.962470E+04   -1.974333E+00    2.123628E-02    2.795269E-05  
 -1.962370E+05   -1.962370E+04   -1.974232E+00    2.139204E-02    2.815772E-05  
 -1.962270E+05   -1.962270E+04   -1.974132E+00    2.105906E-02    2.771943E-05  
 -1.962170E+05   -1.962170E+04   -1.974031E+00    1.998766E-02    2.630918E-05  
 -1.962070E+05   -1.962070E+04   -1.973930E+00    1.970472E-02    2.593675E-05  
 -1.961970E+05   -1.961970E+04   -1.973830E+00    1.930286E-02    2.540779E-05  
 -1.961870E+05   -1.961870E+04   -1.973729E+00    1.924715E-02    2.533446E-05  
 -1.961770E+05   -1.961770E+04   -1.973629E+00    1.949594E-02    2.566194E-05  
 -1.961670E+05   -1.961670E+04   -1.973528E+00    1.894123E-02    2.493179E-05  
 -1.961570E+05   -1.961570E+04   -1.973427E+00    1.799537E-02    2.368678E-05  
 -1.961470E+05   -1.961470E+04   -1.973327E+00    1.679115E-02    2.210170E-05  
 -1.961370E+05   -1.961370E+04   -1.973226E+00    1.561051E-02    2.054765E-05  
 -1.961270E+05   -1.961270E+04   -1.973126E+00    1.557778E-02    2.050458E-05  
 -1.961170E+05   -1.961170E+04   -1.973025E+00    1.489137E-02    1.960107E-05  
 -1.961070E+05   -1.961070E+04   -1.972924E+00    1.434147E-02    1.887726E-05  
 -1.960970E+05   -1.960970E+04   -1.972824E+00    1.421516E-02    1.871100E-05  
 -1.960870E+05   -1.960870E+04   -1.972723E+00    1.479005E-02    1.946772E-05  
 -1.960770E+05   -1.960770E+04   -1.972623E+00    1.463473E-02    1.926326E-05  
 -1.960670E+05   -1.960670E+04   -1.972522E+00    1.428986E-02    1.880933E-05  
 -1.960570E+05   -1.960570E+04   -1.972421E+00    1.446742E-02    1.904304E-05  
 -1.960470E+05   -1.960470E+04   -1.972321E+00    1.529319E-02    2.012998E-05  
 -1.960370E+05   -1.960370E+04   -1.972220E+00    1.575629E-02    2.073954E-05  
 -1.960270E+05   -1.960270E+04   -1.972120E+00    1.607518E-02    2.115928E-05  
 -1.960170E+05   -1.960170E+04   -1.972019E+00    1.641698E-02    2.160920E-05  
 -1.960070E+05   -1.960070E+04   -1.971918E+00    1.681428E-02    2.213214E-05  
 -1.959970E+05   -1.959970E+04   -1.971818E+00    1.680284E-02    2.211709E-05  
 -1.959870E+05   -1.959870E+04   -1.971717E+00    1.708404E-02    2.248723E-05  
 -1.959770E+05   -1.959770E+04   -1.971617E+00    1.745621E-02    2.297710E-05  
 -1.959670E+05   -1.959670E+04   -1.971516E+00    1.755758E-02    2.311053E-05  
 -1.959570E+05   -1.959570E+04   -1.971415E+00    1.771492E-02    2.331763E-05  
 -1.959470E+05   -1.959470E+04   -1.971315E+00    1.731536E-02    2.279171E-05  
 -1.959370E+05   -1.959370E+04   -1.971214E+00    1.696129E-02    2.232565E-05  
 -1.959270E+05   -1.959270E+04   -1.971114E+00    1.650751E-02    2.172836E-05  
 -1.959170E+05   -1.959170E+04   -1.971013E+00    1.639112E-02    2.157515E-05  
 -1.959070E+05   -1.959070E+04   -1.970912E+00    1.639907E-02    2.158562E-05  
 -1.958970E+05   -1.958970E+04   -1.970812E+00    1.633704E-02    2.150397E-05  
 -1.958870E+05   -1.958870E+04   -1.970711E+00    1.591417E-02    2.094735E-05  
 -1.958770E+05   -1.958770E+04   -1.970611E+00    1.500140E-02    1.974590E-05  
 -1.958670E+05   -1.958670E+04   -1.970510E+00    1.514870E-02    1.993979E-05  
 -1.958570E+05   -1.958570E+04   -1.970409E+00    1.512210E-02    1.990478E-05  
 -1.958470E+05   -1.958470E+04   -1.970309E+00    1.473322E-02    1.939291E-05  
 -1.958370E+05   -1.958370E+04   -1.970208E+00    1.601095E-02    2.107475E-05  
 -1.958270E+05   -1.958270E+04   -1.970107E+00    1.748831E-02    2.301936E-05  
 -1.958170E+05   -1.958170E+04   -1.970007E+00    1.843101E-02    2.426020E-05  
 -1.958070E+05   -1.958070E+04   -1.969906E+00    1.829268E-02    2.407811E-05  
 -1.957970E+05   -1.957970E+04   -1.969806E+00    1.809491E-02    2.381780E-05  
 -1.957870E+05   -1.957870E+04   -1.969705E+00    1.763622E-02    2.321403E-05  
 -1.957770E+05   -1.957770E+04   -1.969604E+00    1.836922E-02    2.417887E-05  
 -1.957670E+05   -1.957670E+04   -1.969504E+00    1.877086E-02    2.470753E-05  
 -1.957570E+05   -1.957570E+04   -1.969403E+00    1.712789E-02    2.254495E-05  
 -1.957470E+05   -1.957470E+04   -1.969303E+00    1.683826E-02    2.216371E-05  
 -1.957370E+05   -1.957370E+04   -1.969202E+00    1.768550E-02    2.327890E-05  
 -1.957270E+05   -1.957270E+04   -1.969101E+00    1.877143E-02    2.470829E-05  
 -1.957170E+05   -1.957170E+04   -1.969001E+00    1.933117E-02    2.544505E-05  
 -1.957070E+05   -1.957070E+04   -1.968900E+00    1.976551E-02    2.601677E-05  
 -1.956970E+05   -1.956970E+04   -1.968800E+00    2.001548E-02    2.634579E-05  
 -1.956870E+05   -1.956870E+04   -1.968699E+00    2.027389E-02    2.668593E-05  
 -1.956770E+05   -1.956770E+04   -1.968598E+00    2.023046E-02    2.662876E-05  
 -1.956670E+05   -1.956670E+04   -1.968498E+00    2.001743E-02    2.634836E-05  
 -1.956570E+05   -1.956570E+04   -1.968397E+00    1.991622E-02    2.621514E-05  
 -1.956470E+05   -1.956470E+04   -1.968297E+00    1.855098E-02    2.441811E-05  
 -1.956370E+05   -1.956370E+04   -1.968196E+00    1.761101E-02    2.318086E-05  
 -1.956270E+05   -1.956270E+04   -1.968095E+00    1.756133E-02    2.311547E-05  
 -1.956170E+05   -1.956170E+04   -1.967995E+00    1.696519E-02    2.233079E-05  
 -1.956070E+05   -1.956070E+04   -1.967894E+00    1.693675E-02    2.229335E-05  
 -1.955970E+05   -1.955970E+04   -1.967794E+00    1.685290E-02    2.218298E-05  
 -1.955870E+05   -1.955870E+04   -1.967693E+00    1.841359E-02    2.423727E-05  
 -1.955770E+05   -1.955770E+04   -1.967592E+00    1.987219E-02    2.615718E-05  
 -1.955670E+05   -1.955670E+04   -1.967492E+00    1.980738E-02    2.607187E-05  
 -1.955570E+05   -1.955570E+04   -1.967391E+00    2.048596E-02    2.696507E-05  
 -1.955470E+05   -1.955470E+04   -1.967291E+00    2.106273E-02    2.772425E-05  
 -1.955370E+05   -1.955370E+04   -1.967190E+00    2.105489E-02    2.771394E-05  
 -1.955270E+05   -1.955270E+04   -1.967089E+00    2.083814E-02    2.742863E-05  
 -1.955170E+05   -1.955170E+04   -1.966989E+00    2.006168E-02    2.640660E-05  
 -1.955070E+05   -1.955070E+04   -1.966888E+00    2.116538E-02    2.785936E-05  
 -1.954970E+05   -1.954970E+04   -1.966788E+00    2.170683E-02    2.857206E-05  
 -1.954870E+05   -1.954870E+04   -1.966687E+00    2.229301E-02    2.934363E-05  
 -1.954770E+05   -1.954770E+04   -1.966586E+00    2.272512E-02    2.991242E-05  
 -1.954670E+05   -1.954670E+04   -1.966486E+00    2.359587E-02    3.105855E-05  
 -1.954570E+05   -1.954570E+04   -1.966385E+00    2.383979E-02    3.137962E-05  
 -1.954470E+05   -1.954470E+04   -1.966285E+00    2.380280E-02    3.133093E-05  
 -1.954370E+05   -1.954370E+04   -1.966184E+00    2.456936E-02    3.233993E-05  
 -1.954270E+05   -1.954270E+04   -1.966083E+00    2.419185E-02    3.184302E-05  
 -1.954170E+05   -1.954170E+04   -1.965983E+00    2.288102E-02    3.011762E-05  
 -1.954070E+05   -1.954070E+04   -1.965882E+00    2.381169E-02    3.134263E-05  
 -1.953970E+05   -1.953970E+04   -1.965781E+00    2.474139E-02    3.256637E-05  
 -1.953870E+05   -1.953870E+04   -1.965681E+00    2.529269E-02    3.329202E-05  
 -1.953770E+05   -1.953770E+04   -1.965580E+00    2.480358E-02    3.264823E-05  
 -1.953670E+05   -1.953670E+04   -1.965480E+00    2.379031E-02    3.131449E-05  
 -1.953570E+05   -1.953570E+04   -1.965379E+00    2.172510E-02    2.859611E-05  
 -1.953470E+05   -1.953470E+04   -1.965278E+00    2.197280E-02    2.892215E-05  
 -1.953370E+05   -1.953370E+04   -1.965178E+00    2.293536E-02    3.018914E-05  
 -1.953270E+05   -1.953270E+04   -1.965077E+00    2.280611E-02    3.001901E-05  
 -1.953170E+05   -1.953170E+04   -1.964977E+00    2.243518E-02    2.953076E-05  
 -1.953070E+05   -1.953070E+04   -1.964876E+00    2.272162E-02    2.990780E-05  
 -1.952970E+05   -1.952970E+04   -1.964775E+00    2.236108E-02    2.943324E-05  
 -1.952870E+05   -1.952870E+04   -1.964675E+00    2.109736E-02    2.776984E-05  
