Program Mean-density FBM Gaussian Binned (procs as sets)
Instantaneous probability density distribution
force_weight= -0.25000000000000000
STEPDIS= GAU
STEPSIG= 1.0000000000000000
GAMMMA= 1.0000000000000000
NT= 262144
L= 1000000.0000000000
NWALKERS_PER_SET= 64
NSETS= 1080
IRINIT= 1
NCONF= 69120
FORCE_TYPE= LINEAR
FORCE_TEST= NONE
GRAD_FORM= SYMM
GRAD_DX= 1
GRAD_TEST= NONE
KILL_FBM_TIME= 262144
WALKER_SIGMA= 0.50000000000000000
WALKER_WIDTH= 1.5000000000000000
NBINS= 5000000
NTSTART= 262134
NTEND= 262144
REBIN_BINWIDTH_FACTOR= 10
x_rms(t_last=235987)= 973.749454428602
==================================
 ibin            x               x/x_rms         P(|x|)          x_rms*P        
 -1.638300E+04   -1.638300E+03   -1.682466E+00    1.668213E-03    1.624421E+00  
 -1.637300E+04   -1.637300E+03   -1.681439E+00    1.609733E-03    1.567477E+00  
 -1.636300E+04   -1.636300E+03   -1.680412E+00    1.681656E-03    1.637512E+00  
 -1.635300E+04   -1.635300E+03   -1.679385E+00    1.763843E-03    1.717541E+00  
 -1.634300E+04   -1.634300E+03   -1.678358E+00    1.757354E-03    1.711223E+00  
 -1.633300E+04   -1.633300E+03   -1.677331E+00    1.658346E-03    1.614813E+00  
 -1.632300E+04   -1.632300E+03   -1.676304E+00    1.625149E-03    1.582488E+00  
 -1.631300E+04   -1.631300E+03   -1.675277E+00    1.629342E-03    1.586571E+00  
 -1.630300E+04   -1.630300E+03   -1.674250E+00    1.779935E-03    1.733211E+00  
 -1.629300E+04   -1.629300E+03   -1.673223E+00    1.754828E-03    1.708763E+00  
 -1.628300E+04   -1.628300E+03   -1.672196E+00    1.566469E-03    1.525348E+00  
 -1.627300E+04   -1.627300E+03   -1.671169E+00    1.522256E-03    1.482296E+00  
 -1.626300E+04   -1.626300E+03   -1.670142E+00    1.551774E-03    1.511039E+00  
 -1.625300E+04   -1.625300E+03   -1.669115E+00    1.526206E-03    1.486142E+00  
 -1.624300E+04   -1.624300E+03   -1.668088E+00    1.518386E-03    1.478528E+00  
 -1.623300E+04   -1.623300E+03   -1.667061E+00    1.590797E-03    1.549037E+00  
 -1.622300E+04   -1.622300E+03   -1.666034E+00    1.661172E-03    1.617565E+00  
 -1.621300E+04   -1.621300E+03   -1.665007E+00    1.836300E-03    1.788096E+00  
 -1.620300E+04   -1.620300E+03   -1.663980E+00    1.824473E-03    1.776580E+00  
 -1.619300E+04   -1.619300E+03   -1.662953E+00    1.594095E-03    1.552249E+00  
 -1.618300E+04   -1.618300E+03   -1.661926E+00    1.711568E-03    1.666638E+00  
 -1.617300E+04   -1.617300E+03   -1.660900E+00    1.939276E-03    1.888369E+00  
 -1.616300E+04   -1.616300E+03   -1.659873E+00    1.869486E-03    1.820411E+00  
 -1.615300E+04   -1.615300E+03   -1.658846E+00    1.808083E-03    1.760620E+00  
 -1.614300E+04   -1.614300E+03   -1.657819E+00    1.837426E-03    1.789192E+00  
 -1.613300E+04   -1.613300E+03   -1.656792E+00    1.918488E-03    1.868127E+00  
 -1.612300E+04   -1.612300E+03   -1.655765E+00    2.005378E-03    1.952736E+00  
 -1.611300E+04   -1.611300E+03   -1.654738E+00    2.139290E-03    2.083132E+00  
 -1.610300E+04   -1.610300E+03   -1.653711E+00    2.100389E-03    2.045252E+00  
 -1.609300E+04   -1.609300E+03   -1.652684E+00    1.985928E-03    1.933796E+00  
 -1.608300E+04   -1.608300E+03   -1.651657E+00    1.866285E-03    1.817294E+00  
 -1.607300E+04   -1.607300E+03   -1.650630E+00    1.947108E-03    1.895995E+00  
 -1.606300E+04   -1.606300E+03   -1.649603E+00    2.133114E-03    2.077118E+00  
 -1.605300E+04   -1.605300E+03   -1.648576E+00    2.287837E-03    2.227780E+00  
 -1.604300E+04   -1.604300E+03   -1.647549E+00    2.247753E-03    2.188749E+00  
 -1.603300E+04   -1.603300E+03   -1.646522E+00    1.981667E-03    1.929647E+00  
 -1.602300E+04   -1.602300E+03   -1.645495E+00    1.886856E-03    1.837325E+00  
 -1.601300E+04   -1.601300E+03   -1.644468E+00    1.890126E-03    1.840509E+00  
 -1.600300E+04   -1.600300E+03   -1.643441E+00    1.931643E-03    1.880937E+00  
 -1.599300E+04   -1.599300E+03   -1.642414E+00    1.789234E-03    1.742266E+00  
 -1.598300E+04   -1.598300E+03   -1.641387E+00    1.620626E-03    1.578083E+00  
 -1.597300E+04   -1.597300E+03   -1.640360E+00    1.711748E-03    1.666813E+00  
 -1.596300E+04   -1.596300E+03   -1.639333E+00    1.874188E-03    1.824989E+00  
 -1.595300E+04   -1.595300E+03   -1.638306E+00    1.958517E-03    1.907105E+00  
 -1.594300E+04   -1.594300E+03   -1.637279E+00    2.185501E-03    2.128130E+00  
 -1.593300E+04   -1.593300E+03   -1.636253E+00    2.400518E-03    2.337503E+00  
 -1.592300E+04   -1.592300E+03   -1.635226E+00    2.212672E-03    2.154588E+00  
 -1.591300E+04   -1.591300E+03   -1.634199E+00    2.344281E-03    2.282743E+00  
 -1.590300E+04   -1.590300E+03   -1.633172E+00    2.268961E-03    2.209399E+00  
 -1.589300E+04   -1.589300E+03   -1.632145E+00    2.155371E-03    2.098791E+00  
 -1.588300E+04   -1.588300E+03   -1.631118E+00    2.089221E-03    2.034377E+00  
 -1.587300E+04   -1.587300E+03   -1.630091E+00    1.764391E-03    1.718074E+00  
 -1.586300E+04   -1.586300E+03   -1.629064E+00    1.838094E-03    1.789843E+00  
 -1.585300E+04   -1.585300E+03   -1.628037E+00    2.116307E-03    2.060753E+00  
 -1.584300E+04   -1.584300E+03   -1.627010E+00    2.143338E-03    2.087074E+00  
 -1.583300E+04   -1.583300E+03   -1.625983E+00    2.102182E-03    2.046999E+00  
 -1.582300E+04   -1.582300E+03   -1.624956E+00    2.014976E-03    1.962082E+00  
 -1.581300E+04   -1.581300E+03   -1.623929E+00    1.906914E-03    1.856857E+00  
 -1.580300E+04   -1.580300E+03   -1.622902E+00    1.982275E-03    1.930239E+00  
 -1.579300E+04   -1.579300E+03   -1.621875E+00    2.145080E-03    2.088770E+00  
 -1.578300E+04   -1.578300E+03   -1.620848E+00    2.056211E-03    2.002235E+00  
 -1.577300E+04   -1.577300E+03   -1.619821E+00    1.967819E-03    1.916162E+00  
 -1.576300E+04   -1.576300E+03   -1.618794E+00    2.063911E-03    2.009732E+00  
 -1.575300E+04   -1.575300E+03   -1.617767E+00    2.180884E-03    2.123634E+00  
 -1.574300E+04   -1.574300E+03   -1.616740E+00    2.097726E-03    2.042660E+00  
 -1.573300E+04   -1.573300E+03   -1.615713E+00    1.849440E-03    1.800891E+00  
 -1.572300E+04   -1.572300E+03   -1.614686E+00    1.835760E-03    1.787571E+00  
 -1.571300E+04   -1.571300E+03   -1.613659E+00    2.065012E-03    2.010804E+00  
 -1.570300E+04   -1.570300E+03   -1.612632E+00    2.293118E-03    2.232922E+00  
 -1.569300E+04   -1.569300E+03   -1.611606E+00    2.585254E-03    2.517389E+00  
 -1.568300E+04   -1.568300E+03   -1.610579E+00    2.799973E-03    2.726472E+00  
 -1.567300E+04   -1.567300E+03   -1.609552E+00    2.906649E-03    2.830348E+00  
 -1.566300E+04   -1.566300E+03   -1.608525E+00    2.662777E-03    2.592878E+00  
 -1.565300E+04   -1.565300E+03   -1.607498E+00    2.356371E-03    2.294515E+00  
 -1.564300E+04   -1.564300E+03   -1.606471E+00    2.235881E-03    2.177188E+00  
 -1.563300E+04   -1.563300E+03   -1.605444E+00    2.203809E-03    2.145958E+00  
 -1.562300E+04   -1.562300E+03   -1.604417E+00    2.158273E-03    2.101617E+00  
 -1.561300E+04   -1.561300E+03   -1.603390E+00    2.009814E-03    1.957055E+00  
 -1.560300E+04   -1.560300E+03   -1.602363E+00    2.072759E-03    2.018348E+00  
 -1.559300E+04   -1.559300E+03   -1.601336E+00    2.287699E-03    2.227645E+00  
 -1.558300E+04   -1.558300E+03   -1.600309E+00    2.439357E-03    2.375322E+00  
 -1.557300E+04   -1.557300E+03   -1.599282E+00    2.524778E-03    2.458501E+00  
 -1.556300E+04   -1.556300E+03   -1.598255E+00    2.369735E-03    2.307528E+00  
 -1.555300E+04   -1.555300E+03   -1.597228E+00    2.051318E-03    1.997470E+00  
 -1.554300E+04   -1.554300E+03   -1.596201E+00    2.051440E-03    1.997589E+00  
 -1.553300E+04   -1.553300E+03   -1.595174E+00    2.349844E-03    2.288159E+00  
 -1.552300E+04   -1.552300E+03   -1.594147E+00    2.445572E-03    2.381374E+00  
 -1.551300E+04   -1.551300E+03   -1.593120E+00    2.638433E-03    2.569173E+00  
 -1.550300E+04   -1.550300E+03   -1.592093E+00    2.604388E-03    2.536021E+00  
 -1.549300E+04   -1.549300E+03   -1.591066E+00    2.458611E-03    2.394071E+00  
 -1.548300E+04   -1.548300E+03   -1.590039E+00    2.372604E-03    2.310322E+00  
 -1.547300E+04   -1.547300E+03   -1.589012E+00    2.517875E-03    2.451779E+00  
 -1.546300E+04   -1.546300E+03   -1.587985E+00    2.404906E-03    2.341776E+00  
 -1.545300E+04   -1.545300E+03   -1.586959E+00    2.443361E-03    2.379221E+00  
 -1.544300E+04   -1.544300E+03   -1.585932E+00    2.405686E-03    2.342535E+00  
 -1.543300E+04   -1.543300E+03   -1.584905E+00    2.363994E-03    2.301938E+00  
 -1.542300E+04   -1.542300E+03   -1.583878E+00    2.522724E-03    2.456501E+00  
 -1.541300E+04   -1.541300E+03   -1.582851E+00    2.588440E-03    2.520492E+00  
 -1.540300E+04   -1.540300E+03   -1.581824E+00    2.670936E-03    2.600823E+00  
 -1.539300E+04   -1.539300E+03   -1.580797E+00    2.610111E-03    2.541594E+00  
 -1.538300E+04   -1.538300E+03   -1.579770E+00    2.404495E-03    2.341376E+00  
 -1.537300E+04   -1.537300E+03   -1.578743E+00    2.381745E-03    2.319222E+00  
 -1.536300E+04   -1.536300E+03   -1.577716E+00    2.197715E-03    2.140024E+00  
 -1.535300E+04   -1.535300E+03   -1.576689E+00    2.156777E-03    2.100161E+00  
 -1.534300E+04   -1.534300E+03   -1.575662E+00    2.098380E-03    2.043296E+00  
 -1.533300E+04   -1.533300E+03   -1.574635E+00    2.110874E-03    2.055462E+00  
 -1.532300E+04   -1.532300E+03   -1.573608E+00    2.281785E-03    2.221887E+00  
 -1.531300E+04   -1.531300E+03   -1.572581E+00    2.309589E-03    2.248961E+00  
 -1.530300E+04   -1.530300E+03   -1.571554E+00    2.313521E-03    2.252789E+00  
 -1.529300E+04   -1.529300E+03   -1.570527E+00    2.407823E-03    2.344617E+00  
 -1.528300E+04   -1.528300E+03   -1.569500E+00    2.364331E-03    2.302266E+00  
 -1.527300E+04   -1.527300E+03   -1.568473E+00    2.393980E-03    2.331137E+00  
 -1.526300E+04   -1.526300E+03   -1.567446E+00    2.496628E-03    2.431090E+00  
 -1.525300E+04   -1.525300E+03   -1.566419E+00    2.573856E-03    2.506291E+00  
 -1.524300E+04   -1.524300E+03   -1.565392E+00    2.696253E-03    2.625475E+00  
 -1.523300E+04   -1.523300E+03   -1.564365E+00    2.776667E-03    2.703778E+00  
 -1.522300E+04   -1.522300E+03   -1.563338E+00    2.627559E-03    2.558584E+00  
 -1.521300E+04   -1.521300E+03   -1.562312E+00    2.549983E-03    2.483045E+00  
 -1.520300E+04   -1.520300E+03   -1.561285E+00    2.548413E-03    2.481516E+00  
 -1.519300E+04   -1.519300E+03   -1.560258E+00    2.671676E-03    2.601543E+00  
 -1.518300E+04   -1.518300E+03   -1.559231E+00    2.674928E-03    2.604710E+00  
 -1.517300E+04   -1.517300E+03   -1.558204E+00    2.651861E-03    2.582248E+00  
 -1.516300E+04   -1.516300E+03   -1.557177E+00    2.485662E-03    2.420412E+00  
 -1.515300E+04   -1.515300E+03   -1.556150E+00    2.519913E-03    2.453764E+00  
 -1.514300E+04   -1.514300E+03   -1.555123E+00    2.472946E-03    2.408030E+00  
 -1.513300E+04   -1.513300E+03   -1.554096E+00    2.380034E-03    2.317557E+00  
 -1.512300E+04   -1.512300E+03   -1.553069E+00    2.666842E-03    2.596836E+00  
 -1.511300E+04   -1.511300E+03   -1.552042E+00    3.038520E-03    2.958757E+00  
 -1.510300E+04   -1.510300E+03   -1.551015E+00    2.915457E-03    2.838924E+00  
 -1.509300E+04   -1.509300E+03   -1.549988E+00    2.966381E-03    2.888512E+00  
 -1.508300E+04   -1.508300E+03   -1.548961E+00    3.086629E-03    3.005603E+00  
 -1.507300E+04   -1.507300E+03   -1.547934E+00    3.004234E-03    2.925371E+00  
 -1.506300E+04   -1.506300E+03   -1.546907E+00    2.818341E-03    2.744358E+00  
 -1.505300E+04   -1.505300E+03   -1.545880E+00    2.978836E-03    2.900640E+00  
 -1.504300E+04   -1.504300E+03   -1.544853E+00    3.091183E-03    3.010038E+00  
 -1.503300E+04   -1.503300E+03   -1.543826E+00    2.974500E-03    2.896418E+00  
 -1.502300E+04   -1.502300E+03   -1.542799E+00    2.816864E-03    2.742920E+00  
 -1.501300E+04   -1.501300E+03   -1.541772E+00    2.830753E-03    2.756444E+00  
 -1.500300E+04   -1.500300E+03   -1.540745E+00    3.058473E-03    2.978187E+00  
 -1.499300E+04   -1.499300E+03   -1.539718E+00    3.213035E-03    3.128691E+00  
 -1.498300E+04   -1.498300E+03   -1.538691E+00    3.241420E-03    3.156331E+00  
 -1.497300E+04   -1.497300E+03   -1.537665E+00    3.120699E-03    3.038779E+00  
 -1.496300E+04   -1.496300E+03   -1.536638E+00    3.073117E-03    2.992446E+00  
 -1.495300E+04   -1.495300E+03   -1.535611E+00    3.100321E-03    3.018936E+00  
 -1.494300E+04   -1.494300E+03   -1.534584E+00    3.134246E-03    3.051971E+00  
 -1.493300E+04   -1.493300E+03   -1.533557E+00    3.072201E-03    2.991554E+00  
 -1.492300E+04   -1.492300E+03   -1.532530E+00    3.178865E-03    3.095418E+00  
 -1.491300E+04   -1.491300E+03   -1.531503E+00    3.142856E-03    3.060355E+00  
 -1.490300E+04   -1.490300E+03   -1.530476E+00    3.116715E-03    3.034899E+00  
 -1.489300E+04   -1.489300E+03   -1.529449E+00    3.129053E-03    3.046914E+00  
 -1.488300E+04   -1.488300E+03   -1.528422E+00    2.983803E-03    2.905477E+00  
 -1.487300E+04   -1.487300E+03   -1.527395E+00    2.838720E-03    2.764202E+00  
 -1.486300E+04   -1.486300E+03   -1.526368E+00    2.938765E-03    2.861621E+00  
 -1.485300E+04   -1.485300E+03   -1.525341E+00    3.075847E-03    2.995104E+00  
 -1.484300E+04   -1.484300E+03   -1.524314E+00    3.333679E-03    3.246168E+00  
 -1.483300E+04   -1.483300E+03   -1.523287E+00    3.316581E-03    3.229519E+00  
 -1.482300E+04   -1.482300E+03   -1.522260E+00    3.166190E-03    3.083076E+00  
 -1.481300E+04   -1.481300E+03   -1.521233E+00    3.018518E-03    2.939280E+00  
 -1.480300E+04   -1.480300E+03   -1.520206E+00    3.010971E-03    2.931931E+00  
 -1.479300E+04   -1.479300E+03   -1.519179E+00    3.214800E-03    3.130410E+00  
 -1.478300E+04   -1.478300E+03   -1.518152E+00    3.320016E-03    3.232864E+00  
 -1.477300E+04   -1.477300E+03   -1.517125E+00    3.256500E-03    3.171015E+00  
 -1.476300E+04   -1.476300E+03   -1.516098E+00    3.205791E-03    3.121637E+00  
 -1.475300E+04   -1.475300E+03   -1.515071E+00    3.256063E-03    3.170589E+00  
 -1.474300E+04   -1.474300E+03   -1.514044E+00    3.253276E-03    3.167875E+00  
 -1.473300E+04   -1.473300E+03   -1.513018E+00    3.209035E-03    3.124796E+00  
 -1.472300E+04   -1.472300E+03   -1.511991E+00    3.208822E-03    3.124589E+00  
 -1.471300E+04   -1.471300E+03   -1.510964E+00    3.045417E-03    2.965474E+00  
 -1.470300E+04   -1.470300E+03   -1.509937E+00    2.854760E-03    2.779821E+00  
 -1.469300E+04   -1.469300E+03   -1.508910E+00    2.860527E-03    2.785436E+00  
 -1.468300E+04   -1.468300E+03   -1.507883E+00    2.899414E-03    2.823303E+00  
 -1.467300E+04   -1.467300E+03   -1.506856E+00    3.066204E-03    2.985714E+00  
 -1.466300E+04   -1.466300E+03   -1.505829E+00    3.031897E-03    2.952308E+00  
 -1.465300E+04   -1.465300E+03   -1.504802E+00    3.050709E-03    2.970626E+00  
 -1.464300E+04   -1.464300E+03   -1.503775E+00    3.338408E-03    3.250773E+00  
 -1.463300E+04   -1.463300E+03   -1.502748E+00    3.448715E-03    3.358185E+00  
 -1.462300E+04   -1.462300E+03   -1.501721E+00    3.222234E-03    3.137648E+00  
 -1.461300E+04   -1.461300E+03   -1.500694E+00    3.381757E-03    3.292984E+00  
 -1.460300E+04   -1.460300E+03   -1.499667E+00    3.312001E-03    3.225060E+00  
 -1.459300E+04   -1.459300E+03   -1.498640E+00    3.210680E-03    3.126398E+00  
 -1.458300E+04   -1.458300E+03   -1.497613E+00    3.348641E-03    3.260738E+00  
 -1.457300E+04   -1.457300E+03   -1.496586E+00    3.125966E-03    3.043908E+00  
 -1.456300E+04   -1.456300E+03   -1.495559E+00    2.956876E-03    2.879257E+00  
 -1.455300E+04   -1.455300E+03   -1.494532E+00    3.111026E-03    3.029360E+00  
 -1.454300E+04   -1.454300E+03   -1.493505E+00    3.123447E-03    3.041455E+00  
 -1.453300E+04   -1.453300E+03   -1.492478E+00    3.039171E-03    2.959391E+00  
 -1.452300E+04   -1.452300E+03   -1.491451E+00    3.190903E-03    3.107140E+00  
 -1.451300E+04   -1.451300E+03   -1.490424E+00    3.315681E-03    3.228642E+00  
 -1.450300E+04   -1.450300E+03   -1.489397E+00    3.609140E-03    3.514398E+00  
 -1.449300E+04   -1.449300E+03   -1.488371E+00    3.933762E-03    3.830498E+00  
 -1.448300E+04   -1.448300E+03   -1.487344E+00    3.812802E-03    3.712714E+00  
 -1.447300E+04   -1.447300E+03   -1.486317E+00    3.652855E-03    3.556965E+00  
 -1.446300E+04   -1.446300E+03   -1.485290E+00    3.473055E-03    3.381886E+00  
 -1.445300E+04   -1.445300E+03   -1.484263E+00    3.811155E-03    3.711110E+00  
 -1.444300E+04   -1.444300E+03   -1.483236E+00    3.628688E-03    3.533433E+00  
 -1.443300E+04   -1.443300E+03   -1.482209E+00    3.466823E-03    3.375817E+00  
 -1.442300E+04   -1.442300E+03   -1.481182E+00    3.753489E-03    3.654958E+00  
 -1.441300E+04   -1.441300E+03   -1.480155E+00    3.649165E-03    3.553373E+00  
 -1.440300E+04   -1.440300E+03   -1.479128E+00    3.478654E-03    3.387338E+00  
 -1.439300E+04   -1.439300E+03   -1.478101E+00    3.463953E-03    3.373023E+00  
 -1.438300E+04   -1.438300E+03   -1.477074E+00    3.597949E-03    3.503501E+00  
 -1.437300E+04   -1.437300E+03   -1.476047E+00    3.745373E-03    3.647055E+00  
 -1.436300E+04   -1.436300E+03   -1.475020E+00    3.961396E-03    3.857407E+00  
 -1.435300E+04   -1.435300E+03   -1.473993E+00    3.877708E-03    3.775916E+00  
 -1.434300E+04   -1.434300E+03   -1.472966E+00    3.608343E-03    3.513622E+00  
 -1.433300E+04   -1.433300E+03   -1.471939E+00    3.471682E-03    3.380548E+00  
 -1.432300E+04   -1.432300E+03   -1.470912E+00    3.441065E-03    3.350735E+00  
 -1.431300E+04   -1.431300E+03   -1.469885E+00    3.403357E-03    3.314017E+00  
 -1.430300E+04   -1.430300E+03   -1.468858E+00    3.362199E-03    3.273940E+00  
 -1.429300E+04   -1.429300E+03   -1.467831E+00    3.452428E-03    3.361800E+00  
 -1.428300E+04   -1.428300E+03   -1.466804E+00    3.164049E-03    3.080991E+00  
 -1.427300E+04   -1.427300E+03   -1.465777E+00    2.986004E-03    2.907620E+00  
 -1.426300E+04   -1.426300E+03   -1.464750E+00    3.133963E-03    3.051695E+00  
 -1.425300E+04   -1.425300E+03   -1.463724E+00    3.437836E-03    3.347591E+00  
 -1.424300E+04   -1.424300E+03   -1.462697E+00    3.766477E-03    3.667604E+00  
 -1.423300E+04   -1.423300E+03   -1.461670E+00    3.609422E-03    3.514673E+00  
 -1.422300E+04   -1.422300E+03   -1.460643E+00    3.504498E-03    3.412503E+00  
 -1.421300E+04   -1.421300E+03   -1.459616E+00    3.367858E-03    3.279450E+00  
 -1.420300E+04   -1.420300E+03   -1.458589E+00    3.302334E-03    3.215646E+00  
 -1.419300E+04   -1.419300E+03   -1.457562E+00    3.476443E-03    3.385184E+00  
 -1.418300E+04   -1.418300E+03   -1.456535E+00    3.630720E-03    3.535412E+00  
 -1.417300E+04   -1.417300E+03   -1.455508E+00    3.515359E-03    3.423078E+00  
 -1.416300E+04   -1.416300E+03   -1.454481E+00    3.571040E-03    3.477298E+00  
 -1.415300E+04   -1.415300E+03   -1.453454E+00    3.636761E-03    3.541294E+00  
 -1.414300E+04   -1.414300E+03   -1.452427E+00    3.327845E-03    3.240487E+00  
 -1.413300E+04   -1.413300E+03   -1.451400E+00    3.590300E-03    3.496053E+00  
 -1.412300E+04   -1.412300E+03   -1.450373E+00    3.754944E-03    3.656374E+00  
 -1.411300E+04   -1.411300E+03   -1.449346E+00    3.671945E-03    3.575554E+00  
 -1.410300E+04   -1.410300E+03   -1.448319E+00    3.859669E-03    3.758350E+00  
 -1.409300E+04   -1.409300E+03   -1.447292E+00    3.957931E-03    3.854033E+00  
 -1.408300E+04   -1.408300E+03   -1.446265E+00    3.998204E-03    3.893249E+00  
 -1.407300E+04   -1.407300E+03   -1.445238E+00    3.998068E-03    3.893116E+00  
 -1.406300E+04   -1.406300E+03   -1.444211E+00    4.014324E-03    3.908946E+00  
 -1.405300E+04   -1.405300E+03   -1.443184E+00    4.114180E-03    4.006181E+00  
 -1.404300E+04   -1.404300E+03   -1.442157E+00    4.025750E-03    3.920072E+00  
 -1.403300E+04   -1.403300E+03   -1.441130E+00    4.094945E-03    3.987451E+00  
 -1.402300E+04   -1.402300E+03   -1.440104E+00    4.120098E-03    4.011943E+00  
 -1.401300E+04   -1.401300E+03   -1.439077E+00    4.219664E-03    4.108895E+00  
 -1.400300E+04   -1.400300E+03   -1.438050E+00    4.438369E-03    4.321859E+00  
 -1.399300E+04   -1.399300E+03   -1.437023E+00    4.370927E-03    4.256188E+00  
 -1.398300E+04   -1.398300E+03   -1.435996E+00    4.166996E-03    4.057610E+00  
 -1.397300E+04   -1.397300E+03   -1.434969E+00    3.788774E-03    3.689317E+00  
 -1.396300E+04   -1.396300E+03   -1.433942E+00    3.572466E-03    3.478687E+00  
 -1.395300E+04   -1.395300E+03   -1.432915E+00    3.504186E-03    3.412200E+00  
 -1.394300E+04   -1.394300E+03   -1.431888E+00    3.621695E-03    3.526623E+00  
 -1.393300E+04   -1.393300E+03   -1.430861E+00    3.580616E-03    3.486623E+00  
 -1.392300E+04   -1.392300E+03   -1.429834E+00    3.581623E-03    3.487604E+00  
 -1.391300E+04   -1.391300E+03   -1.428807E+00    3.683852E-03    3.587148E+00  
 -1.390300E+04   -1.390300E+03   -1.427780E+00    3.727949E-03    3.630088E+00  
 -1.389300E+04   -1.389300E+03   -1.426753E+00    3.821159E-03    3.720852E+00  
 -1.388300E+04   -1.388300E+03   -1.425726E+00    3.770957E-03    3.671967E+00  
 -1.387300E+04   -1.387300E+03   -1.424699E+00    3.948282E-03    3.844638E+00  
 -1.386300E+04   -1.386300E+03   -1.423672E+00    4.235248E-03    4.124070E+00  
 -1.385300E+04   -1.385300E+03   -1.422645E+00    4.265236E-03    4.153271E+00  
 -1.384300E+04   -1.384300E+03   -1.421618E+00    4.113301E-03    4.005325E+00  
 -1.383300E+04   -1.383300E+03   -1.420591E+00    4.087054E-03    3.979767E+00  
 -1.382300E+04   -1.382300E+03   -1.419564E+00    4.196620E-03    4.086457E+00  
 -1.381300E+04   -1.381300E+03   -1.418537E+00    4.117594E-03    4.009505E+00  
 -1.380300E+04   -1.380300E+03   -1.417510E+00    3.886908E-03    3.784875E+00  
 -1.379300E+04   -1.379300E+03   -1.416483E+00    3.749528E-03    3.651101E+00  
 -1.378300E+04   -1.378300E+03   -1.415457E+00    3.862470E-03    3.761078E+00  
 -1.377300E+04   -1.377300E+03   -1.414430E+00    3.719412E-03    3.621775E+00  
 -1.376300E+04   -1.376300E+03   -1.413403E+00    3.522397E-03    3.429933E+00  
 -1.375300E+04   -1.375300E+03   -1.412376E+00    3.618551E-03    3.523562E+00  
 -1.374300E+04   -1.374300E+03   -1.411349E+00    3.641651E-03    3.546056E+00  
 -1.373300E+04   -1.373300E+03   -1.410322E+00    4.022406E-03    3.916815E+00  
 -1.372300E+04   -1.372300E+03   -1.409295E+00    4.044036E-03    3.937878E+00  
 -1.371300E+04   -1.371300E+03   -1.408268E+00    4.107897E-03    4.000062E+00  
 -1.370300E+04   -1.370300E+03   -1.407241E+00    4.171179E-03    4.061683E+00  
 -1.369300E+04   -1.369300E+03   -1.406214E+00    4.214316E-03    4.103688E+00  
 -1.368300E+04   -1.368300E+03   -1.405187E+00    4.245622E-03    4.134172E+00  
 -1.367300E+04   -1.367300E+03   -1.404160E+00    4.390274E-03    4.275027E+00  
 -1.366300E+04   -1.366300E+03   -1.403133E+00    4.630073E-03    4.508531E+00  
 -1.365300E+04   -1.365300E+03   -1.402106E+00    4.450057E-03    4.333241E+00  
 -1.364300E+04   -1.364300E+03   -1.401079E+00    4.058885E-03    3.952337E+00  
 -1.363300E+04   -1.363300E+03   -1.400052E+00    3.921584E-03    3.818640E+00  
 -1.362300E+04   -1.362300E+03   -1.399025E+00    3.816846E-03    3.716651E+00  
 -1.361300E+04   -1.361300E+03   -1.397998E+00    4.189670E-03    4.079689E+00  
 -1.360300E+04   -1.360300E+03   -1.396971E+00    4.326327E-03    4.212759E+00  
 -1.359300E+04   -1.359300E+03   -1.395944E+00    4.118105E-03    4.010003E+00  
 -1.358300E+04   -1.358300E+03   -1.394917E+00    4.022337E-03    3.916748E+00  
 -1.357300E+04   -1.357300E+03   -1.393890E+00    4.137859E-03    4.029238E+00  
 -1.356300E+04   -1.356300E+03   -1.392863E+00    4.007189E-03    3.901998E+00  
 -1.355300E+04   -1.355300E+03   -1.391836E+00    4.016672E-03    3.911232E+00  
 -1.354300E+04   -1.354300E+03   -1.390810E+00    4.010158E-03    3.904889E+00  
 -1.353300E+04   -1.353300E+03   -1.389783E+00    3.990600E-03    3.885845E+00  
 -1.352300E+04   -1.352300E+03   -1.388756E+00    4.304914E-03    4.191908E+00  
 -1.351300E+04   -1.351300E+03   -1.387729E+00    4.262162E-03    4.150278E+00  
 -1.350300E+04   -1.350300E+03   -1.386702E+00    4.171736E-03    4.062226E+00  
 -1.349300E+04   -1.349300E+03   -1.385675E+00    4.422504E-03    4.306411E+00  
 -1.348300E+04   -1.348300E+03   -1.384648E+00    4.271398E-03    4.159271E+00  
 -1.347300E+04   -1.347300E+03   -1.383621E+00    4.232544E-03    4.121437E+00  
 -1.346300E+04   -1.346300E+03   -1.382594E+00    3.971797E-03    3.867536E+00  
 -1.345300E+04   -1.345300E+03   -1.381567E+00    3.938443E-03    3.835056E+00  
 -1.344300E+04   -1.344300E+03   -1.380540E+00    4.201896E-03    4.091594E+00  
 -1.343300E+04   -1.343300E+03   -1.379513E+00    4.158900E-03    4.049726E+00  
 -1.342300E+04   -1.342300E+03   -1.378486E+00    4.268626E-03    4.156572E+00  
 -1.341300E+04   -1.341300E+03   -1.377459E+00    4.048657E-03    3.942377E+00  
 -1.340300E+04   -1.340300E+03   -1.376432E+00    3.641975E-03    3.546371E+00  
 -1.339300E+04   -1.339300E+03   -1.375405E+00    3.876310E-03    3.774555E+00  
 -1.338300E+04   -1.338300E+03   -1.374378E+00    3.982818E-03    3.878267E+00  
 -1.337300E+04   -1.337300E+03   -1.373351E+00    4.228962E-03    4.117950E+00  
